lambda,CH0 - loss [db/mm],CH0 - insertion loss [dB]

1555.54,-0.13535,-44.18366

1555.5449999999998,-0.03442,-47.72816

1555.5499999999997,-0.02863,-47.14446

1555.5549999999998,-0.04361,-46.1938

1555.56,-0.18191,-36.61918

1555.5649999999998,-0.18151,-36.74303

1555.57,-0.06014,-45.13677

1555.5749999999998,-0.06363,-44.73227

1555.5799999999997,-0.18231,-37.08977

1555.5849999999998,-0.05332,-46.38156

1555.59,-0.02169,-49.02247

1555.5949999999998,-0.02192,-47.98641

1555.6,-0.0274,-47.17215

1555.6049999999998,-0.08928,-42.47794

1555.6099999999997,-0.03716,-46.44336

1555.6149999999998,-0.03607,-48.80185

1555.62,-0.03941,-47.29455

1555.625,-0.04685,-46.19317

1555.6299999999999,-0.18226,-37.37621

1555.6349999999998,-0.18015,-37.93525

1555.6399999999999,-0.18415,-36.03656

1555.6449999999998,-0.05977,-44.96044

1555.6499999999999,-0.04662,-45.96852

1555.655,-0.04913,-46.26226

1555.6599999999999,-0.04177,-46.02273

1555.6649999999997,0.00061,-59.20982

1555.6699999999998,0.00486,-59.29185

1555.6749999999997,-0.03423,-46.61416

1555.6799999999998,-0.03382,-47.01142

1555.685,-0.04752,-46.17088

1555.6899999999998,-0.03903,-46.34171

1555.6949999999997,-0.18217,-36.73608

1555.6999999999998,-0.18452,-36.25196

1555.705,-0.18208,-37.2144

1555.7099999999998,-0.05746,-45.10849

1555.715,-0.0324,-46.59292

1555.7199999999998,-0.02279,-47.7222

1555.7249999999997,-0.03711,-47.05365

1555.7299999999998,-0.0432,-46.09333

1555.735,-0.0254,-47.0769

1555.74,-0.02761,-47.69842

1555.745,-0.02557,-47.51258

1555.7499999999998,-0.04253,-46.57293

1555.7549999999999,-0.18416,-37.17553

1555.7599999999998,-0.03691,-45.81256

1555.7649999999999,-0.04739,-46.574

1555.77,-0.0464,-46.57888

1555.7749999999999,-0.04429,-45.56852

1555.7799999999997,-0.04318,-45.96745

1555.7849999999999,-0.04035,-46.2718

1555.7899999999997,-0.03171,-47.44943

1555.7949999999998,-0.17759,-37.90927

1555.8,0.01201,-60.13346

1555.8049999999998,-0.05259,-45.54313

1555.8099999999997,-0.04196,-45.5697

1555.8149999999998,-0.03754,-48.12303

1555.8199999999997,-0.03687,-46.71233

1555.8249999999998,-0.03307,-47.07215

1555.83,-0.04752,-46.35778

1555.8349999999998,-0.04433,-47.08953

1555.84,-0.17914,-37.00978

1555.8449999999998,-0.17951,-37.12646

1555.85,-0.04297,-45.89781

1555.855,0.01085,-60.12026

1555.86,0.00719,-59.80499

1555.8649999999998,0.01524,-60.41917

1555.87,-0.03047,-48.81047

1555.8749999999998,-0.03074,-48.74585

1555.8799999999999,-0.02857,-48.2053

1555.885,-0.03803,-47.05761

1555.8899999999999,-0.03237,-47.19437

1555.8949999999998,-0.03316,-47.29677

1555.8999999999999,-0.0427,-46.38039

1555.9049999999997,0.01325,-60.37904

1555.9099999999999,0.01713,-60.67501

1555.915,-0.02815,-47.25345

1555.9199999999998,-0.03175,-47.05075

1555.9249999999997,-0.02442,-48.47463

1555.9299999999998,-0.03607,-47.73289

1555.9349999999997,-0.01799,-50.91945

1555.9399999999998,-0.03444,-45.83467

1555.945,-0.03529,-46.52652

1555.9499999999998,-0.17771,-37.01693

1555.955,-0.0338,-47.23232

1555.9599999999998,0.00532,-59.77137

1555.9649999999997,-0.05753,-45.31267

1555.97,-0.07394,-45.36812

1555.975,-0.03602,-45.63926

1555.9799999999998,-0.04353,-46.99092

1555.985,-0.03409,-48.82762

1555.9899999999998,-0.04485,-46.22738

1555.9949999999997,-0.0588,-45.3226

1556.0,-0.04679,-47.52354

1556.0049999999999,-0.18233,-37.25357

1556.0099999999998,-0.19187,-36.1216

1556.0149999999999,-0.03701,-46.10249

1556.0199999999998,-0.04509,-46.63193

1556.0249999999999,-0.02987,-58.00665

1556.03,-0.1802,-36.9929

1556.0349999999999,-0.18106,-36.70063

1556.0399999999997,-0.1847,-37.67889

1556.0449999999998,-0.04499,-47.12499

1556.0499999999997,-0.03844,-46.83734

1556.0549999999998,-0.04294,-45.95897

1556.06,0.011,-60.15451

1556.0649999999998,0.00873,-59.83075

1556.07,0.01687,-60.61615

1556.0749999999998,-0.00614,-59.52131

1556.0799999999997,-0.05621,-46.24365

1556.085,-0.06731,-45.39242

1556.09,-0.0453,-46.55252

1556.0949999999998,-0.16478,-41.04496

1556.1,-0.18576,-37.06916

1556.1049999999998,-0.13479,-43.85559

1556.1099999999997,-0.03711,-46.94287

1556.115,-0.04707,-46.07702

1556.12,-0.18211,-36.68424

1556.1249999999998,-0.04451,-45.7318

1556.1299999999999,-0.18953,-36.17797

1556.1349999999998,-0.04201,-46.88476

1556.1399999999996,0.00471,-59.46879

1556.145,-0.1856,-37.46944

1556.1499999999999,-0.05392,-45.69826

1556.1549999999997,-0.05057,-46.0338

1556.1599999999999,-0.05028,-46.33224

1556.1649999999997,-0.06056,-45.00093

1556.1699999999998,-0.04029,-46.3211

1556.175,-0.07152,-43.60388

1556.1799999999998,-0.04715,-45.71614

1556.185,-0.03756,-46.5417

1556.1899999999998,0.00441,-59.66424

1556.1949999999997,-0.04659,-46.21372

1556.1999999999998,-0.03443,-47.58574

1556.205,-0.04459,-46.76775

1556.2099999999998,-0.17866,-37.30149

1556.215,-0.03142,-46.95977

1556.2199999999998,-0.04001,-46.55169

1556.2249999999997,-0.0441,-46.03996

1556.23,-0.0681,-44.8742

1556.235,-0.04303,-46.11089

1556.2399999999998,0.01728,-60.73173

1556.245,-0.04978,-45.22032

1556.2499999999998,-0.18003,-37.12097

1556.2549999999997,-0.04905,-46.67471

1556.26,-0.05222,-45.78186

1556.2649999999999,-0.18213,-37.27827

1556.2699999999998,-0.1789,-37.61703

1556.2749999999999,-0.18758,-37.35883

1556.2799999999997,-0.04827,-45.98471

1556.2849999999999,-0.05455,-45.96083

1556.29,-0.05467,-45.93469

1556.2949999999998,-0.03834,-46.69025

1556.3,-0.04258,-46.20063

1556.3049999999998,-0.04343,-46.37855

1556.3099999999997,-0.18312,-37.71286

1556.3149999999998,-0.04342,-47.18316

1556.32,-0.03715,-46.61659

1556.3249999999998,-0.03269,-45.99353

1556.33,-0.02704,-49.34131

1556.3349999999998,-0.03192,-46.94614

1556.3399999999997,-0.17835,-37.77766

1556.3449999999998,-0.04242,-46.54502

1556.35,-0.17904,-37.31557

1556.3549999999998,-0.03159,-47.65546

1556.36,-0.02882,-46.9096

1556.3649999999998,-0.06565,-44.67073

1556.3699999999997,-0.04129,-46.28295

1556.375,-0.03964,-47.03099

1556.3799999999999,-0.04285,-46.59106

1556.3849999999998,-0.04947,-45.66919

1556.3899999999999,-0.03831,-46.63088

1556.3949999999998,-0.03842,-47.17889

1556.3999999999999,-0.03216,-46.85847

1556.405,-0.033,-46.75227

1556.4099999999999,-0.04187,-46.84631

1556.415,-0.17907,-37.39933

1556.4199999999998,-0.17606,-37.22114

1556.4249999999997,-0.17554,-37.55443

1556.4299999999998,-0.17589,-38.08502

1556.435,-0.17803,-37.80302

1556.4399999999998,-0.04207,-46.87302

1556.445,-0.03575,-47.44623

1556.4499999999998,-0.04404,-47.01789

1556.4549999999997,-0.03455,-47.58355

1556.4599999999998,-0.18233,-36.30939

1556.465,-0.03615,-47.18251

1556.4699999999998,-0.05749,-45.16242

1556.475,0.00159,-60.63615

1556.4799999999998,-0.04002,-47.9622

1556.4849999999997,0.00479,-60.56534

1556.4899999999998,-0.03839,-47.11509

1556.495,-0.17911,-37.80849

1556.4999999999998,-0.18962,-37.12753

1556.5049999999999,-0.04644,-47.56425

1556.5099999999998,-0.18305,-36.58987

1556.5149999999999,-0.18586,-36.48496

1556.5199999999998,-0.04331,-46.15057

1556.5249999999999,-0.02866,-47.47426

1556.53,-0.0342,-47.44878

1556.5349999999999,-0.05255,-46.57376

1556.5399999999997,-0.03925,-46.89461

1556.5449999999998,0.00371,-59.82334

1556.55,-0.13693,-43.03931

1556.5549999999998,-0.05455,-45.4166

1556.56,-0.17876,-37.36564

1556.5649999999998,-0.19209,-36.97353

1556.5699999999997,-0.03812,-46.5038

1556.5749999999998,0.01697,-60.30077

1556.58,-0.1782,-37.96716

1556.5849999999998,-0.18155,-38.80038

1556.59,-0.18485,-36.56496

1556.5949999999998,-0.05293,-46.2835

1556.5999999999997,0.00779,-60.02815

1556.6049999999998,-0.04848,-46.13234

1556.61,-0.05966,-45.47764

1556.6149999999998,-0.04438,-46.93456

1556.62,-0.04172,-46.41579

1556.6249999999998,-0.0334,-47.8004

1556.6299999999999,-0.18113,-38.66733

1556.6349999999998,-0.04413,-47.39975

1556.6399999999999,-0.14151,-50.0982

1556.645,-0.04405,-46.54501

1556.6499999999999,-0.14057,-50.15295

1556.6549999999997,-0.1391,-49.81591

1556.6599999999999,-0.04401,-45.78492

1556.6649999999997,-0.0355,-47.93516

1556.6699999999998,-0.0545,-45.70919

1556.675,-0.06393,-44.70374

1556.6799999999998,-0.04864,-45.68136

1556.6849999999997,-0.04063,-46.58848

1556.6899999999998,-0.0394,-48.31177

1556.695,-0.0617,-45.61532

1556.6999999999998,-0.04556,-46.42063

1556.705,-0.04329,-46.08888

1556.7099999999998,-0.04604,-46.58593

1556.7149999999997,-0.04782,-46.64013

1556.7199999999998,-0.04839,-46.25249

1556.725,-0.04382,-46.56776

1556.7299999999998,-0.02942,-47.15325

1556.735,-0.02959,-47.08107

1556.7399999999998,-0.03628,-46.92292

1556.745,0.0248,-61.07232

1556.7499999999998,-0.04112,-46.93228

1556.7549999999999,-0.05218,-45.52792

1556.76,-0.04955,-46.15856

1556.7649999999999,-0.04784,-46.26152

1556.7699999999998,-0.04086,-46.55918

1556.7749999999999,-0.05993,-46.26326

1556.7799999999997,-0.03735,-48.53834

1556.7849999999999,-0.03997,-47.081

1556.79,-0.02552,-47.71445

1556.7949999999998,-0.04233,-50.08777

1556.7999999999997,-0.05381,-46.81072

1556.8049999999998,-0.03934,-47.00524

1556.8099999999997,-0.01869,-52.12987

1556.8149999999998,-0.0668,-45.10251

1556.82,-0.1401,-50.81187

1556.8249999999998,-0.13642,-51.07345

1556.8299999999997,-0.04339,-47.96228

1556.8349999999998,-0.06,-45.7113

1556.84,-0.18842,-38.3083

1556.845,-0.04021,-46.7025

1556.85,-0.03567,-46.62395

1556.8549999999998,-0.04986,-47.03326

1556.86,-0.04009,-46.10473

1556.8649999999998,-0.03227,-47.21685

1556.87,-0.07995,-44.69773

1556.875,-0.13849,-50.66826

1556.8799999999999,-0.04411,-47.83098

1556.8849999999998,-0.04051,-47.51077

1556.8899999999999,-0.06534,-45.62221

1556.8949999999998,-0.04497,-46.49208

1556.8999999999999,-0.03734,-46.41154

1556.905,-0.04262,-46.74169

1556.9099999999999,-0.0312,-47.28763

1556.9149999999997,-0.04364,-46.51692

1556.9199999999998,-0.17659,-37.19553

1556.9249999999997,-0.03543,-46.64044

1556.9299999999998,-0.04347,-46.37479

1556.935,-0.03879,-47.38157

1556.9399999999998,-0.04033,-47.06589

1556.9449999999997,-0.06367,-45.20774

1556.9499999999998,-0.17417,-40.44422

1556.9549999999997,-0.16569,-41.03561

1556.96,-0.03859,-48.88379

1556.965,-0.03051,-47.50017

1556.9699999999998,-0.13788,-42.80733

1556.975,-0.18443,-37.60872

1556.9799999999998,-0.17854,-37.02356

1556.9849999999997,-0.18522,-36.46507

1556.99,-0.04703,-45.54097

1556.995,-0.04075,-47.00742

1556.9999999999998,-0.08797,-44.36175

1557.0049999999999,-0.05193,-45.72804

1557.0099999999998,-0.04336,-47.1066

1557.0149999999999,-0.20384,-37.09979

1557.02,-0.17551,-38.78343

1557.0249999999999,-0.18789,-37.03716

1557.0299999999997,-0.0564,-45.61679

1557.0349999999999,-0.17002,-39.52728

1557.0399999999997,-0.17686,-37.39241

1557.0449999999998,-0.02844,-49.23542

1557.05,0.01347,-60.31564

1557.0549999999998,0.00359,-59.91014

1557.0599999999997,-0.05161,-45.70273

1557.0649999999998,-0.22873,-34.86278

1557.0699999999997,-0.18902,-36.56639

1557.075,-0.04164,-46.69555

1557.08,-0.11035,-44.34347

1557.0849999999998,-0.04531,-46.61214

1557.09,-0.05424,-45.26553

1557.0949999999998,-0.1843,-37.4558

1557.0999999999997,-0.13364,-50.80025

1557.105,-0.00884,-58.92743

1557.11,0.00013,-59.71219

1557.1149999999998,-0.05857,-46.18975

1557.12,-0.18254,-37.76168

1557.1249999999998,-0.19175,-36.62908

1557.1299999999997,-0.18774,-37.16784

1557.135,-0.03099,-58.2915

1557.1399999999999,0.00135,-59.8617

1557.1449999999998,-0.01167,-59.10205

1557.1499999999999,-0.04483,-47.72158

1557.1549999999997,-0.03493,-47.0829

1557.1599999999999,-0.03931,-47.58725

1557.165,0.00699,-60.33808

1557.1699999999998,-0.03346,-48.18366

1557.175,-0.04467,-46.68696

1557.1799999999998,-0.04094,-47.91552

1557.1849999999997,-0.03853,-47.37558

1557.1899999999998,-0.04002,-47.17749

1557.195,-0.03782,-46.96091

1557.1999999999998,0.00788,-60.7362

1557.205,-0.05365,-46.86292

1557.2099999999998,-0.04087,-45.82471

1557.2149999999997,-0.18381,-36.22352

1557.22,-0.18092,-36.77384

1557.225,-0.03161,-47.14632

1557.2299999999998,-0.04772,-46.79211

1557.235,-0.18738,-37.78541

1557.2399999999998,-0.03794,-47.41646

1557.2449999999997,-0.035,-46.82147

1557.25,-0.03364,-48.21376

1557.2549999999999,-0.04322,-47.09983

1557.2599999999998,-0.05031,-46.2828

1557.2649999999999,-0.0493,-46.92522

1557.2699999999998,-0.02688,-48.08792

1557.2749999999996,-0.06308,-46.69028

1557.28,0.02798,-61.93053

1557.2849999999999,-0.17748,-38.45449

1557.29,-0.04907,-47.1182

1557.2949999999998,-0.03391,-47.78993

1557.2999999999997,-0.05491,-45.58276

1557.3049999999998,0.0096,-60.53454

1557.31,-0.00015,-59.96255

1557.3149999999998,-0.04121,-47.35685

1557.32,-0.03928,-47.65055

1557.3249999999998,-0.02173,-48.85415

1557.3299999999997,-0.03048,-47.69939

1557.3349999999998,-0.18823,-36.87854

1557.34,-0.16537,-41.70849

1557.3449999999998,-0.17944,-38.98381

1557.35,-0.02199,-50.40758

1557.3549999999998,-0.04506,-46.70906

1557.3599999999997,-0.05392,-45.81734

1557.365,-0.04716,-46.46823

1557.37,-0.03872,-48.94107

1557.3749999999998,-0.1841,-37.75345

1557.3799999999999,-0.03597,-48.80211

1557.3849999999998,-0.03237,-47.85517

1557.3899999999996,-0.03,-52.75062

1557.395,-0.17612,-38.69056

1557.3999999999999,-0.17738,-37.64381

1557.405,-0.05985,-46.74275

1557.4099999999999,-0.07021,-45.33626

1557.4149999999997,-0.04811,-46.48916

1557.4199999999998,-0.04067,-46.39657

1557.425,-0.03092,-47.34729

1557.4299999999998,0.00866,-60.45033

1557.435,-0.19756,-36.61846

1557.4399999999998,-0.07638,-44.75235

1557.4449999999997,-0.04692,-45.99668

1557.4499999999998,-0.15498,-41.70082

1557.455,-0.03187,-48.38249

1557.4599999999998,-0.0293,-48.6139

1557.465,-0.04903,-46.72059

1557.4699999999998,-0.17961,-38.64046

1557.4749999999997,-0.18306,-36.70806

1557.4799999999998,-0.03663,-47.1101

1557.485,-0.06437,-45.23288

1557.4899999999998,-0.19407,-36.09388

1557.495,-0.196,-36.54012

1557.4999999999998,-0.28131,-33.79053

1557.5049999999997,-0.19871,-36.63013

1557.51,-0.1868,-37.16726

1557.5149999999999,-0.03512,-47.17986

1557.52,-0.04172,-47.12054

1557.5249999999999,-0.18512,-37.22055

1557.5299999999997,-0.02821,-47.00946

1557.5349999999999,-0.04343,-47.01246

1557.54,-0.05699,-46.23818

1557.5449999999998,-0.03068,-49.63039

1557.55,-0.05221,-45.26061

1557.5549999999998,-0.18073,-37.57661

1557.5599999999997,-0.18771,-37.35182

1557.5649999999998,-0.04617,-45.67551

1557.57,-0.07981,-44.11647

1557.5749999999998,-0.06547,-46.01895

1557.58,-0.03918,-47.71413

1557.5849999999998,-0.04,-47.00774

1557.5899999999997,-0.28646,-33.0577

1557.5949999999998,-0.18364,-37.25432

1557.6,-0.23217,-38.97147

1557.6049999999998,-0.18126,-37.54899

1557.61,0.00788,-60.37972

1557.6149999999998,-0.0368,-47.49662

1557.6199999999997,-0.05166,-45.60347

1557.6249999999998,-0.0455,-47.4082

1557.6299999999999,-0.07609,-45.5377

1557.635,-0.18296,-37.05099

1557.6399999999999,-0.18497,-37.28325

1557.6449999999998,-0.02731,-48.45267

1557.6499999999999,-0.17425,-39.88833

1557.6549999999997,-0.05014,-46.983

1557.6599999999999,-0.13136,-43.47851

1557.665,-0.07279,-44.21279

1557.6699999999998,-0.02855,-47.07658

1557.6749999999997,-0.03282,-48.63588

1557.6799999999998,-0.13011,-51.14439

1557.685,-0.17282,-38.55911

1557.6899999999998,-0.04196,-46.50182

1557.695,-0.04821,-46.15038

1557.6999999999998,-0.03193,-47.62954

1557.7049999999997,-0.02318,-48.43054

1557.7099999999998,-0.0494,-46.98854

1557.715,-0.04986,-46.08331

1557.7199999999998,-0.17982,-37.40753

1557.725,-0.18094,-38.11316

1557.7299999999998,-0.18475,-37.3303

1557.7349999999997,-0.00303,-59.4515

1557.7399999999998,-0.0319,-48.24122

1557.745,-0.18719,-37.23037

1557.75,-0.02153,-49.48897

1557.7549999999999,-0.03569,-48.53672

1557.7599999999998,-0.05302,-46.59076

1557.7649999999999,-0.03537,-47.97587

1557.7699999999998,-0.18476,-37.10053

1557.7749999999999,-0.18792,-36.6208

1557.78,-0.17482,-40.01724

1557.7849999999999,-0.04159,-47.00002

1557.7899999999997,-0.01813,-49.02164

1557.7949999999998,-0.0246,-48.39483

1557.7999999999997,-0.06503,-46.13238

1557.8049999999998,0.00575,-60.69997

1557.81,-0.03232,-47.86515

1557.8149999999998,-0.04659,-46.88058

1557.8199999999997,-0.07953,-45.48017

1557.8249999999998,-0.13348,-51.0838

1557.83,-0.18403,-36.87119

1557.8349999999998,-0.04903,-46.78026

1557.84,-0.01158,-59.4786

1557.8449999999998,-0.13709,-50.45719

1557.85,-0.03181,-47.97403

1557.8549999999998,-0.03931,-47.6643

1557.86,-0.02787,-49.67972

1557.865,-0.06401,-44.72904

1557.87,-0.04291,-46.97263

1557.8749999999998,-0.18126,-37.46952

1557.8799999999999,-0.1831,-38.23399

1557.8849999999998,-0.05728,-46.32914

1557.8899999999999,-0.06479,-45.24373

1557.895,-0.03716,-49.53624

1557.8999999999999,-0.05505,-45.96492

1557.9049999999997,-0.03965,-47.10375

1557.9099999999999,-0.04219,-47.08198

1557.9149999999997,-0.03374,-47.70537

1557.9199999999998,0.00582,-60.26648

1557.925,-0.03926,-47.66474

1557.9299999999998,-0.04917,-46.84792

1557.9349999999997,-0.0417,-49.35384

1557.9399999999998,-0.0438,-46.43507

1557.9449999999997,-0.04162,-47.62128

1557.9499999999998,0.01153,-60.61182

1557.955,-0.0366,-47.81145

1557.9599999999998,-0.17921,-37.27477

1557.965,-0.18349,-37.08502

1557.9699999999998,-0.18133,-37.77988

1557.975,-0.27661,-35.6204

1557.98,-0.23597,-39.93586

1557.985,-0.1755,-37.90657

1557.9899999999998,-0.17828,-38.13432

1557.995,-0.04587,-46.73083

1557.9999999999998,-0.05154,-46.11673

1558.0049999999999,-0.0357,-47.6957

1558.01,-0.03817,-46.61993

1558.0149999999999,-0.00653,-59.28592

1558.0199999999998,-0.15917,-42.48698

1558.0249999999999,-0.05127,-46.12186

1558.0299999999997,0.00329,-60.82294

1558.0349999999999,-0.01212,-59.08115

1558.04,-0.04497,-47.05693

1558.0449999999998,-0.06334,-45.50612

1558.0499999999997,-0.18109,-37.55906

1558.0549999999998,-0.18467,-36.89186

1558.0599999999997,-0.04623,-46.5943

1558.0649999999998,-0.03065,-48.69037

1558.07,-0.05062,-46.90578

1558.0749999999998,-0.03901,-46.92813

1558.08,-0.0357,-46.65078

1558.0849999999998,-0.04478,-47.41628

1558.0899999999997,-0.06878,-46.0465

1558.095,-0.04667,-46.02475

1558.1,-0.02077,-51.41826

1558.1049999999998,-0.02892,-48.34762

1558.11,-0.03993,-49.0105

1558.1149999999998,-0.03467,-47.16078

1558.1199999999997,-0.02979,-47.10229

1558.125,-0.04769,-45.97133

1558.1299999999999,-0.18462,-36.97726

1558.1349999999998,-0.0987,-43.57607

1558.1399999999999,0.00498,-60.35388

1558.1449999999998,-0.0283,-48.28778

1558.1499999999999,-0.07184,-45.57683

1558.155,-0.13586,-51.42633

1558.1599999999999,-0.17225,-39.97876

1558.1649999999997,-0.04207,-47.03519

1558.1699999999998,-0.02959,-47.61335

1558.1749999999997,-0.03058,-48.03217

1558.1799999999998,-0.04048,-47.28504

1558.185,-0.17451,-38.27318

1558.1899999999998,-0.03288,-47.31101

1558.195,-0.05288,-46.14099

1558.1999999999998,-0.0246,-50.54033

1558.2049999999997,0.01424,-62.07136

1558.21,-0.03805,-47.7543

1558.215,-0.17819,-37.92944

1558.2199999999998,-0.17799,-38.9067

1558.225,-0.17641,-38.98525

1558.2299999999998,-0.03658,-48.75642

1558.2349999999997,0.01021,-61.09905

1558.24,-0.13635,-51.57185

1558.245,-0.18198,-37.15585

1558.2499999999998,-0.02538,-49.91997

1558.2549999999999,-0.17751,-38.34197

1558.2599999999998,-0.17057,-39.61826

1558.2649999999996,-0.04778,-46.17283

1558.27,-0.18285,-36.8853

1558.2749999999999,-0.03357,-47.68422

1558.2799999999997,-0.02736,-48.08673

1558.2849999999999,-0.12772,-51.17342

1558.2899999999997,-0.13132,-51.69487

1558.2949999999998,0.00492,-60.62983

1558.3,-0.04467,-46.56533

1558.3049999999998,-0.03451,-48.29317

1558.31,-0.04222,-47.21638

1558.3149999999998,0.00756,-60.53465

1558.3199999999997,-0.03235,-47.06171

1558.3249999999998,-0.02229,-50.6207

1558.33,-0.02814,-47.94791

1558.3349999999998,-0.03836,-47.35192

1558.34,-0.04147,-47.19761

1558.3449999999998,0.01091,-60.47935

1558.3499999999997,-0.04874,-46.59939

1558.355,-0.1809,-37.58592

1558.36,-0.20275,-36.38831

1558.3649999999998,-0.05332,-45.86781

1558.37,-0.04766,-45.87014

1558.3749999999998,-0.17523,-38.66781

1558.3799999999997,-0.1346,-51.25519

1558.385,0.00668,-60.31341

1558.3899999999999,-0.04347,-46.66033

1558.3949999999998,-0.09167,-45.79382

1558.3999999999999,-0.17675,-38.75015

1558.4049999999997,-0.03329,-57.85304

1558.4099999999999,0.00547,-60.10191

1558.415,-0.18193,-38.4498

1558.4199999999998,-0.17816,-38.33851

1558.425,-0.13177,-51.34057

1558.4299999999998,-0.17473,-39.14771

1558.4349999999997,-0.05155,-46.06324

1558.4399999999998,-0.03604,-48.34841

1558.445,-0.13709,-50.91707

1558.4499999999998,-0.13299,-51.26465

1558.455,-0.17081,-41.06686

1558.4599999999998,-0.17717,-37.74258

1558.4649999999997,-0.1801,-37.91093

1558.4699999999998,-0.17936,-37.63235

1558.475,-0.18728,-37.13927

1558.4799999999998,-0.1883,-36.81359

1558.485,-0.1881,-36.64485

1558.4899999999998,-0.18866,-37.24046

1558.4949999999997,-0.14151,-50.10661

1558.5,-0.18193,-38.06186

1558.5049999999999,-0.18542,-37.15566

1558.5099999999998,-0.04921,-46.22869

1558.5149999999999,-0.05672,-46.20443

1558.5199999999998,-0.05626,-46.70188

1558.5249999999999,-0.17179,-40.36761

1558.53,-0.04749,-47.01811

1558.5349999999999,-0.02534,-49.88459

1558.54,-0.05364,-46.48688

1558.5449999999998,-0.18078,-37.27669

1558.5499999999997,-0.0426,-47.24904

1558.5549999999998,0.01171,-60.99647

1558.56,0.00375,-60.55112

1558.5649999999998,0.01331,-61.04574

1558.57,-0.04863,-47.06968

1558.5749999999998,-0.17703,-41.19375

1558.5799999999997,-0.05655,-47.63567

1558.5849999999998,-0.04573,-46.84423

1558.59,-0.0549,-45.99547

1558.5949999999998,-0.04539,-47.34611

1558.6,0.02292,-61.90782

1558.6049999999998,-0.03415,-46.98153

1558.6099999999997,-0.04926,-47.16908

1558.6149999999998,-0.05151,-47.16368

1558.62,-0.04129,-46.90986

1558.6249999999998,-0.03027,-47.64723

1558.6299999999999,-0.18005,-38.00766

1558.6349999999998,-0.03502,-47.71503

1558.6399999999999,-0.07137,-45.47012

1558.645,-0.03616,-48.41329

1558.6499999999999,-0.0374,-47.65487

1558.655,-0.1901,-37.83512

1558.6599999999999,-0.03755,-46.58571

1558.6649999999997,-0.04082,-47.11584

1558.6699999999998,-0.17926,-38.24119

1558.675,-0.03685,-47.89266

1558.6799999999998,-0.06446,-45.70164

1558.685,-0.18219,-37.55047

1558.6899999999998,-0.18152,-38.06391

1558.6949999999997,-0.18675,-37.2756

1558.6999999999998,0.00109,-60.80618

1558.705,0.01085,-60.8911

1558.7099999999998,-0.04001,-47.7896

1558.715,-0.18175,-38.46886

1558.7199999999998,-0.05042,-47.22397

1558.7249999999997,-0.03682,-48.12039

1558.7299999999998,-0.18124,-38.04569

1558.735,-0.02783,-48.40345

1558.7399999999998,-0.02734,-48.78758

1558.745,-0.00112,-60.04922

1558.7499999999998,-0.17584,-38.57572

1558.7549999999999,-0.17125,-39.87001

1558.7599999999998,-0.17794,-37.72231

1558.7649999999999,-0.17635,-38.07777

1558.77,-0.06844,-45.59914

1558.7749999999999,-0.05429,-46.78817

1558.7799999999997,-0.18061,-39.5939

1558.7849999999999,-0.04337,-48.58279

1558.7899999999997,-0.02354,-58.82359

1558.7949999999998,-0.16903,-40.62086

1558.8,-0.03504,-47.67149

1558.8049999999998,-0.04849,-46.83472

1558.8099999999997,-0.1767,-38.88565

1558.8149999999998,-0.17215,-39.57232

1558.82,-0.04889,-47.30632

1558.8249999999998,0.01793,-61.48643

1558.83,-0.04133,-49.80378

1558.8349999999998,-0.03995,-47.76379

1558.8399999999997,-0.18355,-38.03027

1558.8449999999998,-0.01201,-52.32903

1558.85,0.00727,-60.39811

1558.8549999999998,-0.13812,-51.07115

1558.86,-0.18499,-37.59398

1558.8649999999998,-0.17709,-38.24447

1558.87,-0.07038,-46.07074

1558.8749999999998,-0.13432,-51.39403

1558.8799999999999,-0.13587,-51.34475

1558.885,-0.17963,-38.59395

1558.8899999999999,-0.03441,-47.32934

1558.8949999999998,-0.13288,-43.39669

1558.8999999999999,-0.05141,-46.65672

1558.9049999999997,-0.05096,-46.84151

1558.9099999999999,-0.05057,-46.10737

1558.915,-0.04429,-48.6225

