CH0 - 240.0,CH0 - 160.0,CH0 - 40.0,CH0 - 0.0,CH0 - 200.0,CH0 - 80.0,CH0 - 120.0 
-56.33104501465719,-51.40024825894761,-48.35947361750057,-46.625291699346874,-56.18258865336091,-53.073137396829125,-43.452849609389446
-56.33164571688252,-53.646977222103985,-47.58378518414517,-46.03443666685915,-62.68010466457309,-57.54885197280406,-43.208831492009985
-54.60315416495396,-51.523641539812104,-47.95311034592021,-46.13473920064719,-62.24618563123691,-54.60315416495396,-43.47639595102053
-57.54885166339555,-52.01171665839087,-47.50360254908638,-46.21117633500572,-54.97512705167284,-56.43393677334325,-43.50004029647223
-110.0,-54.213492772210515,-47.38599065259683,-45.40292181757644,-54.60315416495396,-55.03050834527778,-43.19858032207313
-58.95913322037741,-50.54101899325458,-46.927647806739515,-45.89142874661043,-56.40798068924356,-54.04296088654115,-43.437244010844786
-62.5601654572979,-51.071828925318826,-46.91028763165136,-46.03443666685915,-52.038236200505665,-53.77093038809144,-43.685667937713184
-57.75433711925383,-54.29993369585088,-47.88545761647627,-45.42501848931559,-54.60315416495396,-58.91430445348206,-43.90902861601025
-60.86704757903081,-55.584960086151455,-48.152796405482604,-45.36753268813831,-54.60315416495396,-110.0,-44.02516997855207
-58.035562917440004,-53.45162506874645,-47.399871086490265,-45.6377245603656,-54.22455758394483,-57.24123536453965,-43.40466919822041
-53.677929211857546,-52.02743459012831,-47.087093238607764,-45.20296651591384,-52.58952980104068,-54.60315416495396,-43.01457387086064
-53.4498190777167,-52.12475707252851,-47.81642381434435,-45.08197602281241,-51.63925220571335,-56.27140733019385,-43.170050264054055
-56.20062041659071,-52.79569323099359,-48.736347740644575,-45.06810617978415,-56.513030356360346,-57.75433711925383,-43.641330649657
-110.0,-53.71667363073554,-48.47936710299925,-45.02455370842837,-55.14686825189409,-60.056256248984226,-43.33715214748694
-110.0,-57.078768332149124,-47.412535423971704,-45.072508724330774,-53.366999827297846,-64.33845767355754,-43.05292209891255
-58.180677165710264,-54.37729473982105,-47.121466844786795,-44.72737041867069,-55.8983987987954,-57.75433711925383,-43.131363384878455
-65.75496984892155,-50.822927042277556,-47.48105070755906,-44.934492677665816,-57.291884095736805,-57.75433711925383,-43.17285421912978
-110.0,-51.27916822466635,-47.50360254908638,-44.177112655693776,-53.16809587255891,-57.75433711925383,-43.40823778056305
-110.0,-53.22422917063375,-47.22625086508373,-44.52579106442667,-54.84567314071455,-55.18080081512328,-43.50191490412401
-110.0,-53.59046334362132,-47.29753826958496,-44.56460506964109,-57.67387073160995,-56.315712087925675,-43.17285421912978
-110.0,-52.79569323099359,-47.68537398840658,-44.594144876548455,-54.81575400300672,-54.43980493253676,-43.148124763884105
-110.0,-53.32931063554105,-47.964138138514386,-44.39670843925059,-51.83121555574594,-53.57193392664085,-43.06769555478268
-110.0,-53.49015274595003,-47.57001339581035,-44.232082200891526,-55.841097378090055,-52.995753483588004,-43.487898922246515
-110.0,-52.05419599836263,-46.54244479829774,-44.479718932472935,-53.470976367560596,-53.02946185509698,-43.17285421912978
-68.39248332739656,-54.60315416495396,-46.22553921809644,-44.406292252452644,-52.79569323099359,-63.81728556691698,-43.176145848123824
-57.75433711925383,-54.20978422023515,-47.087093238607764,-44.488617688156495,-56.18531919338696,-110.0,-43.34399357279303
-58.584701983582235,-53.108425212901935,-46.91240967714252,-44.85070955174979,-57.75433711925383,-57.75433711925383,-43.475416756506824
-110.0,-54.12700465613318,-46.35788974897922,-44.70316669398673,-53.30737091014677,-55.242101399498054,-43.01457387086064
-110.0,-52.79569323099359,-46.452899551569885,-44.800554786790855,-56.47950119645864,-53.38470917830496,-43.0451606787717
-110.0,-52.79569323099359,-46.60653140490935,-44.74382037546674,-52.08814737157962,-53.86297043211586,-43.337152138379636
-110.0,-52.79569323099359,-46.54618402079504,-44.65754793208271,-59.38752622445671,-53.35163399316548,-43.350307986042715
-110.0,-53.570406386387006,-46.98508114538457,-44.84482813527647,-58.679523426266485,-55.42277989861108,-43.50795041743163
-57.75433711925383,-56.70893486093112,-46.70720479594168,-44.796864292926756,-53.19052805020726,-56.409779694339164,-43.50795041743163
-58.7701241907956,-53.91367592296058,-46.70720479594168,-44.821972703248704,-52.79569323099359,-57.01575592154066,-43.545158373491056
-110.0,-53.49138723029439,-47.24894690785408,-44.70316669398673,-54.45936516047345,-55.89839934965032,-43.63470187374483
-110.0,-53.56750185149539,-46.747768192957835,-44.70316669398673,-53.305792366731424,-55.01105926322697,-43.577344136193084
-110.0,-57.543577518646856,-46.766775741731266,-44.89393192140214,-57.75433711925383,-55.278359265453375,-43.790584392515875
-110.0,-55.528959753051424,-47.4621688085263,-44.489860865555386,-110.0,-54.60315416495396,-44.01765603210876
-58.4718004491549,-51.523641543140755,-47.012125279453116,-45.40805057342767,-53.62666556258422,-110.0,-43.36916168779587
-57.980572885604374,-52.1133382096304,-46.35788974897922,-44.93880328379882,-52.62321779846745,-53.58421871336476,-43.4488774041823
-61.18349917856803,-55.2498628300317,-46.19315265549149,-44.71997691723321,-51.73894638639696,-57.75433711925383,-43.29748045481353
-57.334419389732986,-51.368917672299375,-46.75173887666918,-45.31173024302933,-58.08948138712415,-52.79587731012862,-43.50795041743163
-56.599713151974996,-52.143443331322786,-47.087093238607764,-45.71284289835161,-54.36050739374815,-56.32408880304146,-43.14075834588642
-61.649762417940096,-63.13907506660435,-46.69947238566526,-45.72093676973786,-61.760783116898054,-52.86044397381451,-43.57422015765778
-110.0,-54.70168909201371,-46.4166570355153,-45.45217902890472,-58.27705054314224,-56.8309105394131,-43.85864039216831
-110.0,-57.369292123660145,-46.95400502755133,-45.56012293888186,-52.57662644150899,-53.50803344086876,-43.692787634432044
-54.87511595954929,-52.79569323099359,-46.505142314814435,-45.87538086184168,-52.76661808266822,-55.606713866058584,-44.06453062599016
-110.0,-53.15096444529473,-47.164149758563426,-45.593348241158736,-53.35163409659428,-53.74512735820926,-43.6996445544237
-110.0,-57.75433711925383,-47.306445874267126,-45.96174333559546,-52.79569323099359,-56.710453251215085,-43.21022180849301
-58.32438705946301,-57.250500921620755,-46.39605346523217,-45.85834937400266,-55.05658345666595,-54.60315416495396,-43.46793954893353
-57.75433711925383,-51.523641561105634,-46.72784323169283,-46.35788974897922,-55.75883750175703,-55.04796430755515,-44.14140579041475
-70.19173327641936,-52.73921788872428,-47.0870932267907,-46.35788974897922,-54.60315416495396,-57.19223624038993,-43.65498748668068
-58.62154682582823,-54.396663418446735,-46.727843253464385,-46.383294924095594,-54.60315416495396,-54.60315416495396,-43.772089963427085
-110.0,-57.10640000616567,-46.70720479594168,-46.700347062186026,-53.17462302258352,-54.60315416495396,-43.87096927191084
-110.0,-55.09505759125797,-47.02019625658477,-46.370573774855444,-52.29593543692286,-57.42428867347917,-43.99047150350668
-110.0,-54.60315416495396,-47.40573928716489,-45.52999522100676,-54.03804224522534,-54.948495767623285,-44.06453063821958
-110.0,-53.297881114897834,-46.91818425621808,-45.94138872099663,-53.522663538345384,-54.60315416495396,-43.867398839816204
-110.0,-52.79569323099359,-46.95431412788162,-46.03443666685915,-55.84109791803883,-52.14928339837334,-43.94443474126084
-61.15543648160016,-52.03064266981238,-46.624063991265515,-46.03443666685915,-51.67467659863948,-53.36117695407194,-44.267207345315086
-56.10314401014551,-52.12519152877593,-47.211093318886924,-46.26208801106222,-53.08969744944848,-54.60315416495396,-44.04559048821716
-55.56382600555894,-52.16211180290459,-47.964138138514386,-46.35788974897922,-57.490220157239605,-53.43802989733048,-43.74538167112167
-59.753907056562966,-52.01717400669085,-47.964138138514386,-46.815529137583155,-54.60315416495396,-52.79569323099359,-43.765112582083034
-63.67446231948209,-51.802911799951076,-47.53726276945186,-46.62406399129458,-54.60315416495396,-54.68976966756141,-43.426746584041716
-59.13129889656247,-51.90786433847063,-47.63395532928942,-46.55995124430504,-54.60315416495396,-57.75433711925383,-43.20709496817919
-110.0,-56.50143318161889,-48.05073226605438,-46.319242009755015,-70.1917307815855,-57.75433711925383,-43.36623680398979
-110.0,-54.60315416495396,-47.50360254908638,-46.37759920907985,-110.0,-57.75433711925383,-43.461306784827975
-58.88891777244203,-54.02766466626707,-47.66626901883146,-46.35780639382929,-51.08057606461276,-54.96193510688667,-43.17285421912978
-110.0,-52.42028788301849,-47.63940487397444,-46.03443666685915,-53.96618981734589,-54.20945340870185,-43.22014117135758
-65.94744528467642,-51.225375886855346,-47.38908550665724,-46.03443666685915,-52.91809722316272,-56.120240609975596,-43.50795041743163
-57.75433711925383,-51.07506282763502,-47.964138138514386,-46.20306097764987,-52.79569323099359,-55.747592980295096,-43.588502622883745
-57.75433711925383,-52.36530845558953,-47.5769711012546,-46.54688538419596,-54.55670193800667,-55.99243888244078,-43.719794910307286
-59.10025107778503,-51.523641460731454,-47.27304990132234,-46.30221159419034,-54.60315416495396,-55.931241860916074,-43.337152138379636
-110.0,-51.523641460731454,-47.964138106235566,-46.23375479341901,-54.697538298479714,-52.37659596088348,-43.46734318159317
-57.75372691016214,-50.635593502248014,-48.479367058350235,-46.58761729219026,-57.38474219107465,-51.142069375285814,-43.44902787510402
-54.075762651646016,-50.559769779605034,-47.883910417199274,-45.995711658631876,-54.32601716659897,-54.84803973642953,-43.432845830042275
-60.37917178985461,-52.22450145145706,-47.50360254908638,-46.73044243853943,-52.79569323099359,-55.11983216317054,-43.57892030406853
-61.06090274930909,-53.92755736482685,-47.50360254908638,-45.91422968757368,-53.199606558760365,-54.60315416495396,-43.624348381261406
-62.021698519842815,-54.60315416495396,-47.50360254908638,-46.61529705418194,-54.60315416495396,-50.6572809393128,-43.556383220789606
-56.38471451705114,-53.02672208121953,-48.297023893537755,-46.034436688520756,-54.60315416495396,-57.75433711925383,-43.77362649691029
-53.26356923527368,-54.300141229681486,-48.96505072253828,-46.70720477267389,-55.584959912894064,-57.75433711925383,-43.87096927191084
-58.24323416320152,-54.60315416495396,-48.576992013776916,-46.70720479594168,-56.27739387457984,-57.75433711925383,-43.611607345159456
-110.0,-54.60315416495396,-48.479367058350235,-46.37107194341243,-55.530224214836466,-54.64731493190476,-43.629126592411176
-63.13972130967747,-54.60315416495396,-48.479367058350235,-46.35788974897922,-56.47479161959791,-51.65280119412442,-43.685667937713184
-57.75433711925383,-52.21799312128884,-48.10782441312516,-47.29419727443114,-55.666901622400246,-52.56443404348833,-43.59745918719221
-57.75433711925383,-52.23687418434454,-47.964138138514386,-46.63637480881859,-110.0,-53.991309204154845,-43.57145974796782
-63.740776089617,-53.55942657933184,-47.964138138514386,-46.35788974897922,-110.0,-56.11242069422855,-43.685667937713184
-110.0,-53.260903248820995,-47.79692852514779,-46.35788974897922,-58.554705558937655,-57.75433711925383,-43.685667937713184
-54.60315416495396,-51.78270774423845,-47.604420877114194,-46.10617552047577,-57.75433711925383,-56.57357071686212,-43.685667937713184
-54.60315416495396,-52.79569323099359,-47.91329584589715,-45.65902119215194,-57.75433711925383,-54.97220782424863,-43.685667937713184
-57.078768112664335,-52.79569323099359,-47.511275268289126,-45.55198148198511,-57.75433711925383,-57.44620422458735,-43.80939210504967
-57.75433711925383,-52.79569323099359,-47.88939599158731,-46.34056097838118,-56.5735707169909,-53.11283521198908,-43.67317532460277
-57.75433711925383,-52.79569323099359,-47.964138138514386,-45.82474558135472,-54.98623730027262,-59.536040524708454,-43.50795041743163
-57.75433711925383,-53.856101575714845,-47.391660311790076,-45.73355725340413,-57.418296483804056,-54.47982651985632,-43.62561707623072
-60.291629742296266,-52.60498849445037,-47.561622647844885,-45.92617890584711,-54.68854592005384,-53.83027919871387,-43.77208998569646
-62.754888807040956,-52.79597731334016,-47.495275470870666,-45.69671661306421,-76.13893007453177,-54.60315416495396,-43.472609160396715
-59.44072099654325,-52.995753486680314,-46.91094149819344,-45.58292522789034,-53.23557408949516,-57.842573009705035,-43.38336357763511
-64.62055733119672,-51.523641460731454,-47.18159184996075,-45.97986582775478,-54.34712547441326,-61.36268778013287,-43.70749112873111
-60.867021715962295,-51.955196300451846,-47.4170088756817,-45.7335966300965,-54.60315416495396,-57.75433711925383,-43.87096927191084
-110.0,-52.79569323099359,-47.16729353137558,-44.938737572562516,-57.231580435506146,-55.99243888377421,-43.84454623876958
-56.83940019936172,-52.30308914987762,-47.77402459975468,-45.13689105590484,-51.939994293453935,-60.50346542808002,-43.685667937713184
-54.60315416495396,-51.523641460731454,-47.33217640349221,-45.13071010788396,-56.343630296104536,-58.14044345521809,-43.714789965015655
-55.7214836438867,-52.346947012978745,-47.41697394043615,-45.00218007036662,-54.83804473468935,-53.570574237158084,-43.9647101806833
-110.0,-53.90094393879396,-47.59181287164586,-45.45217902890472,-66.073907380565,-55.86829057519418,-44.32256663219886
-110.0,-51.89167348833918,-47.24893575660704,-45.21411974071198,-54.985329495303404,-55.89899667563421,-43.72362578940888
-110.0,-51.59328102201262,-47.32517842251279,-44.824264399069364,-57.565608942240544,-55.96236998263882,-43.87096927191084
-64.27616004522817,-53.11542833481711,-47.087093238607764,-44.826877974166734,-54.60315424047924,-61.72931828938779,-43.927729167357924
-59.513776133857576,-52.641489054462156,-47.087093238607764,-44.938737572562516,-69.474188548211,-60.0328330208272,-43.85915342261516
-59.371514989844115,-53.606065262529484,-47.087093238607764,-45.10148184916672,-54.86555866215289,-57.75433711925383,-43.50795041743163
-59.206700785469906,-51.99993008000675,-47.34152459213354,-44.808684872084626,-55.863720288414655,-55.14484352096051,-43.92295325911387
-59.60551111985133,-55.15801556623093,-46.89303527188676,-44.92188123074325,-56.459688897541525,-57.44280589585276,-44.12343425965696
-60.24206537908812,-50.88125626025585,-46.39619868680528,-44.916276978881896,-59.137070804036924,-53.007015661416034,-43.44502871315942
-110.0,-52.89768939631176,-46.74040604672982,-44.76087234300164,-54.60315416495396,-56.06981595451201,-43.50399309406478
-110.0,-53.7712922509065,-47.34751519123765,-44.84620076069879,-57.257777751170806,-53.91342351069014,-43.547706919010984
-110.0,-51.523641460731454,-46.70720479594168,-44.58493163791752,-52.79569323099359,-56.038478285157495,-43.775176601716794
-110.0,-52.084648831915445,-46.70720479594168,-44.201659249241146,-53.03894233894056,-58.54170424190232,-43.57109418550314
-56.97780434437843,-53.677929096851344,-46.70720479594168,-44.35094248024153,-54.26503045733689,-59.912237089688716,-43.62084870425186
-110.0,-52.00345899628377,-47.34057513524475,-44.63181998761273,-52.79569323099359,-57.75433711925383,-43.63263893604621
-56.781820676341454,-51.54532896647112,-47.25379827607841,-44.70316669398673,-52.79569323099359,-54.09565778206711,-43.74656079256844
-55.075565411751995,-52.79569323099359,-46.896720221950645,-44.27936952498467,-53.08969744687194,-52.79569323099359,-43.6164517399847
-58.98054803074551,-52.162111803944924,-47.087093238607764,-44.31530079213255,-57.49990060809667,-52.79569323099359,-43.82124822700877
-55.457614305934044,-52.01717400566339,-46.74937981572171,-44.60722448242757,-54.60315423380186,-54.86930498022977,-43.648180354241504
-56.52241402397951,-54.11410326558831,-46.93708737730228,-44.58368790855137,-54.60315416495396,-55.84130764963304,-43.45468411449885
-55.25267958062177,-55.35357360303638,-47.7901517393754,-44.58571189423108,-52.966383087368186,-54.60315416495396,-43.2668755472247
-57.75433711925383,-53.83907881654049,-47.50360254908638,-44.70316669398673,-52.79569323099359,-55.77985216870417,-44.049033651870985
-56.76504158694341,-53.606212476609116,-47.36028163931442,-44.43385379382684,-51.70015134488085,-56.04960982712703,-43.8487542794455
-55.811073552672454,-50.976041391085516,-46.8401687505675,-44.29162239024289,-59.856203052967714,-53.714312100578056,-43.528484802611736
-61.700511292057826,-55.01748704909198,-46.68590659997821,-44.86491741315206,-53.65853866946213,-53.485473505964734,-44.06040885980906
-55.747592880350055,-52.5042211807048,-46.869380392899046,-45.18792723231799,-52.79569323099359,-55.71424252862303,-43.87096927191084
-61.06090308087329,-56.57864164889136,-46.054007158450105,-45.18792723231799,-52.79569323099359,-55.9623701902792,-43.87096927191084
-56.120240294537766,-53.34176968660745,-46.70720479594168,-45.29608500612025,-54.46526213124254,-54.60315416495396,-43.842865107984196
-63.48655318560945,-51.93286607129515,-46.547646578895325,-44.979326205596934,-57.658947855492414,-58.375362433327126,-43.72284781383698
-59.70899381456999,-53.41053386868528,-46.52205923087591,-44.92891622056193,-52.79569332975642,-60.33255535770297,-43.87096927191084
-110.0,-53.10218880941436,-46.70720479594168,-45.5934608790737,-52.85645177371717,-61.93651020993536,-43.82867741181432
-110.0,-51.9987886758546,-46.529036183448554,-45.58198766403996,-57.391910283531615,-56.977804860347376,-43.73032213899482
-110.0,-53.480621815366035,-46.904713030139106,-45.45217902890472,-52.887171192961134,-56.21199336003903,-43.87096927191084
-110.0,-55.74759297739631,-47.50360254908638,-45.293850581897516,-54.60315416495396,-57.75433711925383,-43.87096927191084
-110.0,-54.742128957425095,-47.062930414923486,-45.03670445108324,-54.60315416495396,-55.5509427765717,-43.87096927191084
-63.03441665401962,-52.79569323099359,-46.70720479594168,-45.40787997334195,-54.38023274456704,-54.60315416495396,-43.92931184106651
-55.3493935850713,-52.79569323099359,-46.91240964006187,-46.117988420459994,-53.41640760957213,-56.38771182568891,-44.13247040537989
-55.010868574485386,-54.94999911141781,-47.087093238607764,-45.92323484736096,-61.760850977603624,-57.75433711925383,-44.35566939687705
-110.0,-55.42278008051821,-47.67183709902126,-45.312304579953576,-53.39377502438245,-57.75433711925383,-44.36754699196874
-110.0,-52.08600442128903,-46.951190679876845,-45.89448804108629,-51.09052591819898,-68.07817107048571,-44.395319518758996
-56.14046342173165,-51.523641460731454,-47.03561707889264,-45.752557037141386,-52.862184148212606,-53.09497066866851,-44.02871173035288
-54.60315416495396,-52.762232714323275,-46.70720480954387,-46.05623790591292,-57.75433711925383,-72.84618724527064,-44.04157517266731
-57.65037910247139,-56.812045735357685,-46.76546272054574,-46.28048991091768,-57.75433711925383,-54.21358469036113,-43.51200184477773
-110.0,-52.79569323099359,-47.208855983209844,-45.9129812758502,-51.83533498872313,-53.29361271511762,-43.685667937713184
-110.0,-52.281209501229554,-47.31758468954206,-46.21428196503743,-54.508814222264306,-54.60315416495396,-43.879228118961606
-110.0,-52.6692928936226,-47.29941368936652,-46.4912524515761,-52.859068874456796,-55.96514643490242,-44.18677253916459
-110.0,-54.60315416495396,-47.77204616297291,-46.592639599402105,-54.60315416495396,-57.75433711925383,-43.685667937713184
-57.55758699362718,-53.41658388797089,-47.964138138514386,-46.18609167805121,-55.37003829582905,-53.88580008854349,-43.771884590636816
-62.836813668129494,-53.83931221865544,-47.964138138514386,-46.03443666685915,-64.41730729917091,-55.529879709007176,-43.631215297833265
-110.0,-53.457354372701985,-47.964138138514386,-46.492904361683756,-54.43718371969561,-55.4576144780156,-43.465404129615706
-110.0,-52.077659844367375,-47.185647181721436,-46.4799103380025,-52.852923271481075,-54.60315416495396,-43.568625047982536
-57.75433711925383,-51.523641460731454,-47.32582841173743,-46.769416696608786,-57.57980487193359,-56.10314381671206,-43.426189819621676
-60.02376319203512,-52.519665413459705,-47.964138138514386,-46.7135910466327,-54.92961878698392,-60.88740864064147,-43.685667937713184
-110.0,-54.015523979207984,-47.964138138514386,-46.61252139780558,-56.680502975873594,-62.61187639542729,-43.68248658537421
-110.0,-52.79569323099359,-47.964138138514386,-47.087093238607764,-54.11951183471922,-59.07265839108534,-43.526318730654545
-110.0,-52.745026307212314,-47.93017723420189,-47.03861066673778,-52.79569323099359,-62.61118872310023,-43.93116705495194
-52.03642647735953,-51.63923775134178,-47.52666146884761,-46.7072048065227,-54.81120182316073,-52.79569335998464,-43.688908516411836
-110.0,-51.523641460731454,-47.89403924377615,-47.05115158215537,-64.23697622857304,-54.40400265692671,-43.50795041743163
-110.0,-52.3613368874549,-47.61423946097749,-46.77384947224647,-55.79224861305009,-54.60315416495396,-43.75752490302601
-110.0,-55.022543090172036,-47.50360254908638,-47.27152594338811,-51.771180737945116,-52.2179931240084,-43.85746806031609
-110.0,-53.70254883131339,-47.268117787018014,-46.74045357409659,-57.50886344483639,-54.22006020347921,-43.46302033910662
-59.88409547436319,-53.04950642605279,-47.6768450654632,-46.35788974897922,-57.75433711925383,-53.508202262871194,-43.40080471784401
-64.23697622958228,-55.523839965098716,-48.479367058350235,-46.35788974897922,-52.054157917236125,-53.31887160920924,-43.7338522286
-59.88407981318599,-52.79569323099359,-48.479367058350235,-46.65942642085197,-55.54335102367007,-56.28610574638947,-44.03475527895141
-110.0,-52.280158088355705,-48.33980930007178,-46.93980841841753,-57.75433711925383,-53.94923963306799,-43.68230991191848
-57.75433739943952,-50.95873693306936,-48.05505353768103,-46.70720479594168,-57.75433711925383,-54.560410505866216,-43.51763512588366
-110.0,-57.49515077246309,-48.54174148738514,-47.005511032329125,-57.75433711925383,-110.0,-43.82831646011716
-110.0,-54.51779711898597,-48.99377152969092,-47.67166587653304,-62.136955192557224,-57.182299607986124,-43.87096927191084
-110.0,-51.566269371435666,-47.96413816906799,-46.598732927850776,-57.338197605342756,-54.60315416495396,-43.73039272467932
-56.79947793376181,-50.59205172517193,-48.44851257186572,-46.03443666685915,-55.95981720828394,-54.77903584783208,-43.81930992174114
-110.0,-51.4380076941375,-48.01110662388717,-46.03443666685915,-55.86949084418394,-110.0,-43.48746287535714
-110.0,-50.62810097914449,-47.16724422073307,-46.03443666685915,-55.898996477204705,-54.60315431451775,-43.703824050752885
-55.721484024728824,-55.98859231173273,-48.29043874860105,-46.046674428923524,-53.65876658182793,-110.0,-43.87096927191084
-52.038236360237576,-54.922146222743905,-46.91166806960683,-46.70720477210284,-52.113259723232716,-51.70016776533075,-43.87096927191084
-53.83484179753977,-52.98061769969864,-47.41349236818829,-47.07023246815149,-54.7935946020779,-57.75433663577837,-43.728333043227835
-54.60315416495396,-54.42025420515448,-48.98488062347661,-46.63047433551469,-55.654364328923094,-110.0,-43.9976643366259
-54.60315416495396,-54.60315416495396,-47.50360254908637,-46.08670013457352,-53.3888614551572,-54.4164453454585,-44.06453063821958
-73.81405999732789,-52.795693282522606,-47.624452297127675,-46.28223376591065,-53.969470310418885,-53.03199815416825,-43.866668879222736
-58.08995380674085,-53.884298926701774,-49.44432864184202,-46.267200023709904,-62.68019322086619,-54.01872057615142,-43.74513491369599
-110.0,-51.32777001835707,-47.920122800240236,-46.18189298915547,-51.82814913209833,-53.50368740798304,-44.06453063821958
-110.0,-53.753573761137915,-47.295198755183364,-46.576847405054735,-53.002096894375825,-54.60315416495396,-43.88821359554099
-61.29223489062616,-52.79569323099359,-48.46695210917025,-47.087093238607764,-56.91505418915152,-56.72833406503783,-43.90051797820553
-54.653790876365676,-50.44222647159232,-48.60266453304837,-45.840585198697454,-55.38196895588668,-54.865558840419226,-43.66510265693521
-110.0,-55.08737745126058,-47.5837851868871,-46.32748035457645,-54.81137137228863,-52.86341024519787,-43.81114774295077
-54.91999637536813,-54.65438210028128,-47.964138138514386,-45.26031154711616,-52.79569323099359,-56.6198407319949,-43.707937656034076
-57.573002676099435,-57.66272346507618,-47.93508513814852,-45.73355725340413,-54.78579597177696,-53.45143810742367,-44.18262638931725
-57.75433711925383,-57.75433711925383,-47.4779645039452,-45.6656918223853,-53.45165498530301,-70.01192811956919,-43.92431351324299
-75.28428717818184,-52.91320799374138,-47.103008758639675,-45.21264870585446,-52.855516662192684,-57.32266355164563,-43.71421707565767
-58.23370174322602,-51.588994896316066,-47.519816400711164,-45.43678427652222,-55.84343048446425,-54.60315416495396,-43.54681949385126
-57.75433711925383,-51.523641460731454,-47.94618121686361,-45.18792724045112,-55.0757635607918,-54.60315416495396,-43.760209246047395
-64.62858395424172,-51.523641460731454,-47.55242689407285,-45.43204378965078,-53.28803339389735,-57.42428866540307,-43.87096927191084
-54.76564236829533,-52.385719426370116,-47.50360254908638,-45.221920520972475,-54.10321664532265,-57.75433711925383,-43.770473843142796
-54.81137104908966,-52.79569323099359,-47.19884094728148,-44.98835193969978,-53.02044915186906,-57.75433711925383,-43.8569687914254
-60.70847410605478,-52.79569323099359,-47.35245634081397,-44.938737572562516,-54.77565060437503,-57.75433711925383,-43.91324354637908
-62.331182010937596,-54.52049386278874,-47.50360254908638,-44.78460367465313,-57.75433711925383,-57.75433711925383,-43.80362774850332
-57.75433711925383,-56.163278877008466,-47.72776865942059,-44.836835636765244,-57.75433711925383,-57.75433711925383,-44.22130028840394
-57.75433711925383,-54.60315416495396,-47.568747534990365,-45.317989816915144,-54.81986707837832,-55.955282840102754,-44.61585946554638
-57.75433711925383,-54.00035698146998,-47.087093238607764,-45.24745016591841,-57.17200453673395,-55.67270048367739,-44.299862505383885
-59.25774819683588,-53.18993418192778,-47.22153969409001,-44.798624073524294,-57.75433711925383,-56.237523499490365,-44.33275335206284
-110.0,-53.65895356382606,-47.36858261889496,-44.844828135860666,-57.75433711925383,-54.60315416495396,-43.52808900439216
-72.12526667869082,-51.523641460731454,-47.087093238607764,-44.62018338581845,-53.41790599997614,-53.254116543629394,-43.728568152723085
-58.348735742433874,-52.16416306027946,-46.88927621028836,-44.62739948991775,-54.144725965149576,-51.9076965100722,-44.25477633600035
-110.0,-55.81086149523563,-46.518779832470344,-44.63940438064799,-52.076383050514295,-52.35514364724688,-44.06453063821958
-57.94357379838509,-51.89173800983414,-47.173611311730156,-44.12710321606123,-55.16498838444549,-52.22630537784114,-44.04903365864364
-70.01072517085703,-54.60315416495396,-47.25385424513908,-44.32863859334391,-53.74512758952088,-55.252679577548605,-43.69679001124331
-52.85772665619176,-54.93567729036786,-46.4199788983081,-44.67462588850685,-54.00572048059091,-55.89869801239128,-44.241356441183655
-58.0537586699962,-57.04414858048476,-46.783654476235796,-44.93880328228667,-53.182005207280085,-53.249868297110524,-43.685667937713184
-110.0,-55.097030767199314,-46.98896070009859,-44.56217047848202,-59.61164897334159,-54.60315416495396,-43.70840281215709
-110.0,-55.89869801265776,-46.924794983094614,-44.51617096777099,-55.53702885282199,-55.559253031781054,-43.87096927191084
-66.21280146453321,-53.80396755240977,-47.07876107441149,-44.47025979843099,-52.95945032411609,-56.03231980049652,-43.82493799071245
-57.75433711925383,-57.75433711925383,-46.50196638775736,-44.575460828252375,-54.60315408045875,-58.30180855238885,-43.685667937713184
-60.16807219341726,-110.0,-47.31757722010444,-44.479718932472935,-52.79569323099359,-56.33164574064536,-43.76526412774949
-55.798887400837344,-55.669509617682294,-47.409529675441235,-44.31708739746237,-53.4632598049694,-62.18607486204135,-43.87096927191084
-55.33929995980412,-56.15176226394797,-46.801267848489644,-44.87170124220191,-56.27425716808435,-54.816767678669464,-44.143556673714514
-57.75433711925383,-54.708647696105245,-48.28042475276075,-44.9556664761174,-54.60315416495396,-56.792390854431375,-43.92413520295645
-110.0,-51.79451132143791,-47.47249027322282,-45.18792723231799,-53.201286737311406,-54.29370007726412,-44.060229741050975
-55.01146172937065,-55.2876328314059,-46.991117506793216,-45.29170657990723,-61.51412095648027,-61.76085057659505,-43.91232858052636
-56.7089348715881,-54.36585658790935,-46.70720479594168,-45.45217902890472,-110.0,-57.75433711925383,-44.267207345315086
-56.384714032304814,-52.05868944495788,-47.04327585722274,-45.29170659976333,-66.98221194295124,-57.75433711925383,-44.15151444577384
-62.13176304904336,-52.07313610750822,-47.74781941542054,-45.37003910078565,-52.076322836022285,-55.38456268089941,-44.06851863138692
-68.70348937198165,-52.977101545669484,-47.43414452464289,-45.26399334778529,-63.923706660770506,-53.26356923876068,-44.62451160057586
-110.0,-53.538068961396206,-47.087093238607764,-45.36400775207518,-52.88184091407756,-55.45726126166139,-44.60288716932122
-59.897331543074216,-53.62356915467194,-46.69323701412539,-45.62862035106279,-54.60315416495396,-62.65510660343341,-43.87096927191084
-110.0,-54.60315416495396,-46.52232736714228,-45.56362747647965,-54.60315416495396,-56.944506539590975,-43.7916056279575
-110.0,-57.18229921900095,-47.035042721969575,-45.45217902890472,-57.495150489728076,-56.04383025734944,-43.567495385922726
