lambda,CH0 - loss [db/mm],CH0 - insertion loss [dB]

1553.8899999999999,0.08271,-57.15813

1553.8949999999998,0.08233,-57.11883

1553.8999999999999,-0.01123,-37.88006

1553.905,-0.01018,-38.50417

1553.9099999999999,0.08439,-57.04106

1553.9149999999997,0.00404,-41.53375

1553.9199999999998,0.08261,-57.24184

1553.9249999999997,0.00223,-41.01367

1553.9299999999998,0.08388,-57.14099

1553.935,-0.02644,-38.39153

1553.9399999999998,0.0848,-57.12042

1553.945,0.07688,-57.31405

1553.9499999999998,0.08047,-57.11441

1553.9549999999997,0.0813,-57.03426

1553.96,0.08293,-56.99007

1553.965,0.08426,-57.0461

1553.9699999999998,-0.0071,-39.46205

1553.975,-0.01479,-39.70668

1553.9799999999998,-0.01605,-37.20158

1553.9849999999997,-0.01292,-36.7295

1553.99,-0.00809,-38.33815

1553.995,-0.00686,-38.26

1553.9999999999998,-0.00964,-38.62027

1554.0049999999999,0.03407,-58.83853

1554.0099999999998,-0.05904,-40.16528

1554.0149999999996,-0.01858,-37.31355

1554.02,-0.01075,-38.17159

1554.0249999999999,0.00704,-41.99403

1554.0299999999997,-0.01427,-37.49956

1554.0349999999999,0.08197,-56.90507

1554.0399999999997,0.08252,-56.86522

1554.0449999999998,-0.01465,-37.45536

1554.05,-0.01251,-37.09479

1554.0549999999998,-0.00839,-38.19235

1554.06,-0.05789,-40.40817

1554.0649999999998,-0.00837,-38.49367

1554.0699999999997,-0.00639,-38.80568

1554.0749999999998,-0.00412,-40.11318

1554.08,-0.0199,-37.85258

1554.0849999999998,-0.01281,-37.88832

1554.09,-0.01118,-38.34209

1554.0949999999998,-0.00929,-38.4281

1554.0999999999997,-0.05788,-40.43168

1554.105,-0.01215,-37.24478

1554.11,0.08541,-57.05363

1554.1149999999998,0.0849,-57.06343

1554.12,0.08479,-57.02964

1554.1249999999998,-0.01274,-37.68249

1554.1299999999997,-0.01239,-38.08905

1554.135,-0.01486,-37.14428

1554.1399999999999,-0.01467,-36.74042

1554.1449999999998,-0.00928,-37.87632

1554.1499999999999,0.00064,-40.22608

1554.1549999999997,-0.00489,-39.44744

1554.1599999999999,0.08684,-57.29464

1554.165,0.08661,-57.20528

1554.1699999999998,0.01644,-42.78139

1554.175,-0.00506,-38.50938

1554.1799999999998,0.08544,-57.03687

1554.1849999999997,-0.01135,-38.35985

1554.1899999999998,-0.02016,-36.78351

1554.195,-0.02912,-37.30893

1554.1999999999998,-0.00587,-38.98083

1554.205,0.07398,-57.64061

1554.2099999999998,-0.05799,-40.40113

1554.2149999999997,-0.00923,-38.01724

1554.2199999999998,-0.01478,-37.81652

1554.225,-0.0037,-39.16419

1554.2299999999998,-0.01113,-37.28617

1554.235,-0.0023,-39.73353

1554.2399999999998,-0.00799,-38.98509

1554.2449999999997,-0.0142,-38.17138

1554.25,-0.01646,-37.61928

1554.2549999999999,-0.0146,-37.38068

1554.2599999999998,0.0845,-57.09243

1554.2649999999999,-0.01157,-37.45519

1554.2699999999998,0.08551,-57.18737

1554.2749999999999,-0.00515,-38.51603

1554.28,-0.0053,-38.49633

1554.2849999999999,0.08594,-57.14456

1554.29,-6e-05,-39.83802

1554.2949999999998,0.00095,-40.01323

1554.2999999999997,0.08573,-57.04071

1554.3049999999998,0.08585,-57.02232

1554.31,0.08154,-57.23879

1554.3149999999998,0.03604,-59.17735

1554.32,0.0852,-57.23382

1554.3249999999998,0.08633,-57.26685

1554.3299999999997,-0.01024,-37.72879

1554.3349999999998,-0.01631,-37.50984

1554.34,-0.05943,-40.10535

1554.3449999999998,0.0794,-57.34244

1554.35,-0.00662,-39.15834

1554.3549999999998,0.0839,-57.44664

1554.3599999999997,0.0795,-57.68891

1554.3649999999998,0.00365,-43.0054

1554.37,0.03663,-59.36741

1554.3749999999998,0.08402,-57.43194

1554.3799999999999,0.08696,-57.20669

1554.3849999999998,0.07837,-57.42431

1554.3899999999999,0.08451,-57.09447

1554.3949999999998,0.08408,-57.08517

1554.3999999999999,0.08323,-57.10226

1554.405,0.08651,-56.9678

1554.4099999999999,-0.00012,-39.62325

1554.4149999999997,-0.01321,-37.74294

1554.4199999999998,-0.00326,-40.27094

1554.425,0.08429,-57.02046

1554.4299999999998,0.00379,-39.83611

1554.435,-0.01172,-37.47588

1554.4399999999998,-0.00366,-39.60294

1554.4449999999997,0.08484,-57.11156

1554.4499999999998,0.08335,-57.37283

1554.455,0.08527,-57.2958

1554.4599999999998,0.08663,-57.11882

1554.465,0.0827,-57.0145

1554.4699999999998,-0.00752,-38.98684

1554.4749999999997,-0.0123,-37.22015

1554.4799999999998,-0.0007,-39.60388

1554.485,0.08526,-57.06667

1554.4899999999998,0.08166,-57.25015

1554.495,0.07895,-57.31592

1554.4999999999998,0.08145,-57.19084

1554.5049999999999,-0.00777,-39.32141

1554.5099999999998,-0.01518,-38.51963

1554.5149999999999,0.08062,-56.93683

1554.52,0.00182,-40.83157

1554.5249999999999,-0.0166,-37.63525

1554.5299999999997,-0.00752,-38.67647

1554.5349999999999,-0.0093,-38.32293

1554.5399999999997,-0.01318,-37.63624

1554.5449999999998,-0.01442,-37.81279

1554.55,-0.0148,-38.597

1554.5549999999998,0.08451,-56.95876

1554.5599999999997,0.07879,-57.15346

1554.5649999999998,0.0339,-58.92771

1554.57,-0.00883,-38.30843

1554.5749999999998,0.07869,-57.34507

1554.58,0.08478,-57.21947

1554.5849999999998,0.00859,-41.89967

1554.5899999999997,-0.00976,-38.60205

1554.5949999999998,0.00225,-41.5174

1554.6,0.08022,-57.15501

1554.6049999999998,-0.01017,-38.50835

1554.61,0.08181,-57.28572

1554.6149999999998,0.08522,-57.07979

1554.62,0.01228,-42.81197

1554.6249999999998,-0.01622,-37.68653

1554.6299999999999,0.074,-57.66325

1554.635,-0.00565,-39.40449

1554.6399999999999,0.0755,-57.45344

1554.6449999999998,-0.05619,-40.955

1554.6499999999999,-0.01054,-38.38637

1554.6549999999997,0.08645,-57.21605

1554.6599999999999,0.08587,-57.33846

1554.665,0.08621,-57.35954

1554.6699999999998,0.08398,-57.44191

1554.6749999999997,-0.00712,-38.80986

1554.6799999999998,0.00783,-42.09676

1554.6849999999997,-0.00831,-39.14798

1554.6899999999998,-0.00809,-38.50542

1554.695,0.08441,-57.11027

1554.6999999999998,0.08115,-57.23139

1554.7049999999997,-0.00598,-39.44116

1554.7099999999998,0.08534,-57.10919

1554.715,0.08567,-57.17793

1554.7199999999998,0.03592,-59.24445

1554.725,0.0354,-59.2068

1554.7299999999998,-0.02274,-36.57821

1554.735,-0.01754,-37.40093

1554.7399999999998,0.0828,-57.3932

1554.745,-0.00328,-39.32827

1554.75,0.00697,-41.72006

1554.7549999999999,0.08491,-57.4328

1554.7599999999998,-0.00981,-37.98012

1554.7649999999999,0.01127,-41.99285

1554.7699999999998,0.08641,-57.3445

1554.7749999999999,0.08242,-57.34436

1554.78,0.08202,-57.2596

1554.7849999999999,0.08533,-57.22506

1554.7899999999997,-0.00028,-39.87726

1554.7949999999998,-0.00678,-38.57416

1554.7999999999997,-0.00231,-40.11015

1554.8049999999998,-0.00497,-39.31869

1554.81,-0.01101,-37.65518

1554.8149999999998,-0.01102,-37.98854

1554.8199999999997,-0.01007,-38.49505

1554.8249999999998,0.08331,-57.10748

1554.8299999999997,0.08228,-57.14783

1554.835,0.08619,-57.1005

1554.84,0.00159,-39.87025

1554.8449999999998,0.0825,-57.53833

1554.85,0.08788,-57.28717

1554.8549999999998,0.0868,-57.18676

1554.8599999999997,0.08511,-57.17486

1554.865,-0.01138,-38.03533

1554.87,-0.04715,-42.56646

1554.8749999999998,-0.0095,-38.99656

1554.8799999999999,0.0827,-57.02171

1554.8849999999998,-0.0084,-40.92572

1554.8899999999999,-0.01506,-37.4174

1554.895,-0.01747,-36.84613

1554.8999999999999,0.08437,-57.16223

1554.9049999999997,0.08089,-57.29417

1554.9099999999999,-0.0047,-40.14869

1554.9149999999997,-0.00876,-38.40965

1554.9199999999998,-0.00921,-38.37728

1554.925,0.00276,-40.60454

1554.9299999999998,-0.01054,-38.80914

1554.9349999999997,0.07918,-57.05996

1554.9399999999998,-0.01441,-37.64518

1554.9449999999997,0.08067,-57.14989

1554.95,0.08199,-57.10203

1554.955,0.08427,-57.07135

1554.9599999999998,0.08665,-57.14879

1554.965,0.08497,-57.28605

1554.9699999999998,0.08543,-57.1389

1554.9749999999997,-0.00944,-37.89046

1554.98,-0.00849,-39.06149

1554.985,0.0811,-57.23074

1554.9899999999998,0.08227,-57.21555

1554.995,-0.03425,-45.23862

1554.9999999999998,-0.01096,-37.50741

1555.0049999999997,-0.01172,-38.43414

1555.01,-0.01394,-37.5359

1555.0149999999999,-0.00789,-38.38396

1555.0199999999998,-0.00585,-38.46124

1555.0249999999999,-0.0102,-37.64248

1555.0299999999997,-0.00674,-39.14532

1555.0349999999999,0.08053,-57.1455

1555.04,-0.00518,-39.02444

1555.0449999999998,0.08193,-57.36474

1555.0499999999997,0.00064,-40.50563

1555.0549999999998,-0.0129,-37.79969

1555.0599999999997,0.08333,-57.48101

1555.0649999999998,0.08293,-57.54272

1555.07,0.08297,-57.52016

1555.0749999999998,0.08482,-57.36323

1555.08,0.08492,-57.26276

1555.0849999999998,0.08525,-57.12323

1555.0899999999997,-0.01388,-37.44944

1555.095,0.01268,-42.82866

1555.1,-0.02121,-37.78892

1555.1049999999998,-0.01156,-38.62296

1555.11,-0.01029,-37.78852

1555.1149999999998,-0.00273,-39.39313

1555.1199999999997,-0.00036,-39.877

1555.125,-0.00809,-38.74926

1555.1299999999999,0.00274,-40.79805

1555.1349999999998,-0.01423,-37.89864

1555.1399999999999,-0.01082,-38.24768

1555.1449999999998,-0.00668,-38.49455

1555.1499999999996,-0.01268,-37.42399

1555.155,-0.01004,-38.11599

1555.1599999999999,0.00151,-40.64079

1555.165,-0.00549,-39.33436

1555.1699999999998,-0.01129,-37.85875

1555.1749999999997,-0.00404,-39.16983

1555.1799999999998,0.0842,-57.42034

1555.185,-0.0078,-38.31548

1555.1899999999998,-0.01524,-37.74494

1555.195,-0.00497,-38.61676

1555.1999999999998,-0.00884,-38.71296

1555.2049999999997,0.08117,-57.30648

1555.2099999999998,-0.01956,-38.87894

1555.215,-0.0126,-38.45415

1555.2199999999998,0.08323,-57.20162

1555.225,-0.00855,-38.68382

1555.2299999999998,0.08527,-57.39071

1555.2349999999997,-0.0216,-37.87864

1555.24,0.08323,-57.36857

1555.245,0.07765,-57.49712

1555.2499999999998,0.08147,-57.22612

1555.2549999999999,-0.01385,-37.78125

1555.2599999999998,-0.0422,-43.9209

1555.2649999999996,0.03376,-59.18971

1555.27,0.0831,-57.1533

1555.2749999999999,0.08462,-57.23416

1555.28,0.08914,-57.27082

1555.2849999999999,0.08584,-57.35388

1555.2899999999997,-0.00156,-39.69151

1555.2949999999998,-0.01532,-37.40397

1555.3,-0.01175,-37.77719

1555.3049999999998,0.08487,-57.24665

1555.31,0.00662,-41.41448

1555.3149999999998,-0.00214,-40.4552

1555.3199999999997,-0.00585,-39.79191

1555.3249999999998,0.08675,-57.35916

1555.33,0.08616,-57.39299

1555.3349999999998,0.00043,-40.20081

1555.34,-0.00857,-39.32893

1555.3449999999998,0.0805,-57.2745

1555.3499999999997,0.0139,-44.0776

1555.3549999999998,-0.0111,-38.54047

1555.36,-0.0179,-37.54382

1555.3649999999998,-0.0132,-38.23727

1555.37,-0.01675,-37.65884

1555.3749999999998,-0.0109,-38.03562

1555.3799999999997,-0.00665,-38.50109

1555.385,-0.00236,-39.82797

1555.3899999999999,0.08235,-57.27881

1555.395,0.00298,-41.18535

1555.3999999999999,-0.01422,-38.00993

1555.4049999999997,-0.00732,-38.74588

1555.4099999999999,-0.0032,-39.37205

1555.415,-0.00484,-39.39594

1555.4199999999998,-0.01278,-37.82717

1555.425,-0.0083,-38.59973

1555.4299999999998,-0.00725,-38.49701

1555.4349999999997,-0.01075,-38.09718

1555.4399999999998,-0.01172,-37.76789

1555.445,-0.02036,-38.30251

1555.4499999999998,-0.00064,-40.34927

1555.455,0.0043,-41.05099

1555.4599999999998,0.00302,-41.25787

1555.4649999999997,0.08583,-57.28448

1555.4699999999998,0.08489,-57.23523

1555.475,-0.01087,-38.30485

1555.4799999999998,-0.0108,-38.24384

1555.485,-0.00872,-38.85003

1555.4899999999998,-0.0091,-38.12079

1555.4949999999997,-0.01175,-37.95521

1555.4999999999998,-0.01076,-38.15931

1555.5049999999999,-0.01268,-37.38997

1555.51,-0.01131,-37.94724

1555.5149999999999,0.08283,-57.11674

1555.5199999999998,0.08095,-57.22491

1555.5249999999999,-0.00174,-40.26662

1555.5299999999997,-0.01055,-38.92949

1555.5349999999999,-0.01207,-38.58992

1555.54,-0.01237,-38.4118

1555.5449999999998,-0.00338,-39.81024

1555.5499999999997,-0.01684,-37.51996

1555.5549999999998,-0.01286,-37.16496

1555.56,-0.05813,-40.65372

1555.5649999999998,-0.05597,-41.17143

1555.57,-0.00334,-39.77977

1555.5749999999998,-0.0137,-37.17556

1555.5799999999997,-0.01779,-36.95444

1555.5849999999998,-0.00578,-38.85287

1555.59,-0.0214,-38.73508

1555.5949999999998,-0.01382,-37.75191

1555.6,0.08761,-57.51813

1555.6049999999998,0.08681,-57.40356

1555.6099999999997,0.01702,-43.10601

1555.6149999999998,-0.00789,-38.94498

1555.62,0.0108,-43.08386

1555.625,-0.00562,-38.64435

1555.6299999999999,-0.00881,-38.16713

1555.6349999999998,-0.01647,-37.68195

1555.6399999999999,0.08525,-57.39552

1555.6449999999998,-0.0084,-41.19618

1555.6499999999999,0.00306,-40.56217

1555.655,0.0858,-57.38051

1555.6599999999999,-0.00883,-38.20791

1555.6649999999997,-0.01239,-37.84219

1555.6699999999998,-0.00698,-38.65582

1555.6749999999997,-0.00706,-39.084

1555.6799999999998,0.08188,-57.43209

1555.685,0.08246,-57.47667

1555.6899999999998,-0.01598,-37.85548

1555.6949999999997,-0.0076,-38.45271

1555.6999999999998,-0.01377,-38.0487

1555.705,-0.05403,-41.3294

1555.7099999999998,0.08574,-57.64995

1555.715,0.00308,-40.59087

1555.7199999999998,-0.00778,-38.89914

1555.7249999999997,-0.05279,-41.6967

1555.7299999999998,0.08467,-57.54438

1555.735,-0.01381,-39.14287

1555.74,0.08393,-57.50931

1555.745,0.08394,-57.53244

1555.7499999999998,0.083,-57.63553

1555.7549999999999,0.083,-57.66846

1555.7599999999998,0.08493,-57.57591

1555.7649999999999,-0.00556,-39.22113

1555.77,-0.01393,-37.90997

1555.7749999999999,-0.00788,-39.59959

1555.7799999999997,0.08317,-57.43581

1555.7849999999999,0.08422,-57.42108

1555.7899999999997,0.08404,-57.49517

1555.7949999999998,0.08648,-57.47341

1555.8,-0.00175,-39.61478

1555.8049999999998,0.08634,-57.44905

1555.8099999999997,0.08466,-57.40351

1555.8149999999998,-0.00632,-38.9339

1555.8199999999997,0.03484,-47.34285

1555.8249999999998,0.08141,-57.34161

1555.83,0.0818,-57.21487

1555.8349999999998,0.08441,-57.32222

1555.84,0.08515,-57.45962

1555.8449999999998,-0.00534,-39.09807

1555.85,-0.01265,-37.96058

1555.855,-0.01332,-38.03701

1555.86,-0.01633,-37.96364

1555.8649999999998,-0.00691,-39.5791

1555.87,0.0832,-57.30758

1555.8749999999998,0.08082,-57.34806

1555.8799999999999,-0.01466,-37.79504

1555.885,-0.00697,-39.32457

1555.8899999999999,-0.00655,-39.40424

1555.8949999999998,-0.01507,-37.53972

1555.8999999999999,-0.00847,-38.58691

1555.9049999999997,0.08176,-57.19822

1555.9099999999999,-0.00959,-40.18674

1555.915,-0.05893,-40.66391

1555.9199999999998,0.08357,-57.43915

1555.9249999999997,0.08462,-57.46613

1555.9299999999998,0.08356,-57.51554

1555.9349999999997,-0.0117,-38.06279

1555.9399999999998,-0.01258,-37.85559

1555.945,-0.01203,-37.78583

1555.9499999999998,-0.00548,-39.35893

1555.955,0.08295,-57.31539

1555.9599999999998,-0.00823,-39.31581

1555.9649999999997,0.00893,-42.34541

1555.97,-0.00519,-39.32422

1555.975,-0.00987,-37.98452

1555.9799999999998,0.08476,-57.79808

1555.985,0.08852,-57.59012

1555.9899999999998,0.08267,-57.76943

1555.9949999999997,-0.0083,-38.16606

1556.0,0.08725,-57.57082

1556.0049999999999,0.03651,-59.63304

1556.0099999999998,-0.00768,-39.52018

1556.0149999999999,0.01093,-42.61256

1556.0199999999998,-0.00994,-39.02158

1556.0249999999999,-0.00906,-38.91033

1556.03,-0.00811,-38.86893

1556.0349999999999,-0.00693,-38.8808

1556.0399999999997,-0.00573,-38.91038

1556.0449999999998,-0.00828,-38.53007

1556.0499999999997,-0.01296,-38.00982

1556.0549999999998,-0.00786,-38.99161

1556.06,-0.00614,-38.95484

1556.0649999999998,-0.00635,-38.9661

1556.07,-0.01483,-38.19439

1556.0749999999998,0.01329,-43.52043

1556.0799999999997,0.08708,-57.43355

1556.085,-0.00063,-40.02697

1556.09,0.02268,-45.50586

1556.0949999999998,0.08624,-57.74105

1556.1,0.00867,-42.25279

1556.1049999999998,-0.0113,-38.78491

1556.1099999999997,-0.0066,-39.59295

1556.115,-0.01285,-37.49434

1556.12,0.01588,-43.52087

1556.1249999999998,-0.00616,-38.83574

1556.1299999999999,-0.00607,-38.88976

1556.1349999999998,0.08525,-57.53245

1556.1399999999996,-0.01199,-37.74843

1556.145,-0.0106,-37.67752

1556.1499999999999,-0.00806,-39.55289

1556.1549999999997,0.08311,-57.75641

1556.1599999999999,-0.00752,-38.9471

1556.1649999999997,-0.00839,-38.93381

1556.1699999999998,-8e-05,-40.57319

1556.175,0.08546,-57.58308

1556.1799999999998,-0.01422,-39.43088

1556.185,-0.00876,-38.92785

1556.1899999999998,0.04896,-50.18523

1556.1949999999997,0.08133,-57.71739

1556.1999999999998,0.08017,-57.68249

1556.205,0.08342,-57.48941

1556.2099999999998,0.07811,-57.54601

1556.215,0.08195,-57.2934

1556.2199999999998,-0.00784,-38.91321

1556.2249999999997,-0.01097,-38.96055

1556.23,-0.01327,-38.08483

1556.235,-0.00845,-38.49971

1556.2399999999998,-0.01176,-38.18001

1556.245,0.00746,-42.71745

1556.2499999999998,0.00345,-42.42741

1556.2549999999997,-0.05752,-40.86481

1556.26,0.08,-57.63962

1556.2649999999999,0.08397,-57.44939

1556.2699999999998,-0.00393,-40.07772

1556.2749999999999,-0.01398,-38.23762

1556.2799999999997,-0.01145,-37.97403

1556.2849999999999,-0.00759,-38.66704

1556.29,-0.0154,-38.30444

1556.2949999999998,-0.01514,-38.40156

1556.3,-0.01292,-38.74183

1556.3049999999998,-0.01675,-37.36094

1556.3099999999997,-0.00518,-39.65471

1556.3149999999998,0.08471,-57.53592

1556.32,0.08247,-57.90862

1556.3249999999998,-0.01147,-39.03765

1556.33,-0.01632,-37.68717

1556.3349999999998,-0.01803,-37.3303

1556.3399999999997,-0.01822,-37.14103

1556.3449999999998,0.08198,-57.5655

1556.35,0.0829,-57.51555

1556.3549999999998,0.07289,-58.07497

1556.36,-0.01766,-38.26342

1556.3649999999998,0.08164,-57.59311

1556.3699999999997,0.08336,-57.60229

1556.375,0.08539,-57.49924

1556.3799999999999,-0.01475,-38.12859

1556.3849999999998,-0.05314,-42.08665

1556.3899999999999,-0.06133,-40.50866

1556.3949999999998,-0.01244,-39.0324

1556.3999999999999,-0.00807,-39.61485

1556.405,-0.01358,-38.09703

1556.4099999999999,-0.01069,-38.53647

1556.415,-0.01378,-37.90158

1556.4199999999998,0.08124,-57.57236

1556.4249999999997,-0.02108,-36.68055

1556.4299999999998,-0.00198,-41.68611

1556.435,-0.00979,-39.09467

1556.4399999999998,0.0195,-43.94618

1556.445,-0.01418,-37.33594

1556.4499999999998,-0.00215,-40.25743

1556.4549999999997,0.08233,-57.66028

1556.4599999999998,-0.00812,-39.42848

1556.465,-0.01686,-38.19767

1556.4699999999998,-0.0142,-38.68946

1556.475,0.00122,-41.3636

1556.4799999999998,-0.00632,-39.53203

1556.4849999999997,-0.00751,-39.09224

1556.4899999999998,0.08366,-57.88296

1556.495,0.08481,-57.81707

1556.4999999999998,-0.01359,-39.53877

1556.5049999999999,-0.01987,-37.56206

1556.5099999999998,-0.00894,-39.50245

1556.5149999999999,-0.00496,-39.24812

1556.5199999999998,-0.01982,-37.48608

1556.5249999999999,-0.00945,-38.94049

1556.53,-0.00576,-40.12394

1556.5349999999999,-0.01447,-39.27647

1556.5399999999997,0.00126,-41.29351

1556.5449999999998,-0.00695,-39.77499

1556.55,0.07841,-57.99318

1556.5549999999998,0.08212,-57.78672

1556.56,-0.00883,-39.33074

1556.5649999999998,0.00673,-42.4245

1556.5699999999997,0.00768,-42.35104

1556.5749999999998,0.08562,-57.69841

1556.58,0.01874,-44.0558

1556.5849999999998,-0.01598,-37.50492

1556.59,-0.0198,-37.41615

1556.5949999999998,-0.0143,-39.00087

1556.5999999999997,-0.00698,-39.73417

1556.6049999999998,0.08468,-57.61704

1556.61,0.08087,-57.77763

1556.6149999999998,0.00418,-41.83799

1556.62,-0.01317,-38.98419

1556.6249999999998,-0.0132,-39.04281

1556.6299999999999,-0.01901,-39.41355

1556.6349999999998,0.08029,-57.83422

1556.6399999999999,0.08514,-57.65795

1556.645,-0.0127,-38.11828

1556.6499999999999,-0.01534,-37.82386

1556.6549999999997,0.01083,-43.12284

1556.6599999999999,-0.00911,-39.03772

1556.6649999999997,0.08549,-57.79657

1556.6699999999998,0.08571,-57.82756

1556.675,0.08657,-57.72069

1556.6799999999998,-0.01516,-40.35003

1556.6849999999997,-0.01132,-38.83015

1556.6899999999998,0.03447,-59.59859

1556.695,-0.01503,-39.55098

1556.6999999999998,-0.01425,-38.42733

1556.705,-0.01458,-38.0984

1556.7099999999998,0.00448,-41.40692

1556.7149999999997,0.08595,-57.54506

1556.7199999999998,0.08042,-57.68091

1556.725,0.08008,-57.61028

1556.7299999999998,0.08042,-57.62463

1556.735,-0.01209,-39.1809

1556.7399999999998,0.08413,-57.5154

1556.745,-0.01516,-38.09526

1556.7499999999998,-0.00328,-40.17848

1556.7549999999999,0.08488,-57.76077

1556.76,0.08267,-57.81403

1556.7649999999999,-0.01047,-38.50185

1556.7699999999998,-0.01044,-37.78453

1556.7749999999999,-0.01168,-38.94607

1556.7799999999997,-0.00951,-38.90631

1556.7849999999999,-0.01202,-38.94187

1556.79,-0.0181,-39.18015

1556.7949999999998,-0.01774,-38.19197

1556.7999999999997,-0.00915,-39.91698

1556.8049999999998,0.07923,-57.75067

1556.8099999999997,-0.01408,-38.68939

1556.8149999999998,-0.02044,-37.97957

1556.82,-0.01134,-39.20942

1556.8249999999998,-0.00893,-40.0319

1556.8299999999997,-0.0142,-38.20646

1556.8349999999998,-0.06781,-39.36388

1556.84,-0.01506,-39.46523

1556.845,-0.0178,-37.62293

1556.85,-0.00954,-38.7816

1556.8549999999998,-0.01732,-39.07017

1556.86,-0.06206,-40.42616

1556.8649999999998,0.07642,-57.89494

1556.87,0.08352,-57.70883

1556.875,-0.0109,-39.60939

1556.8799999999999,-0.01865,-38.27179

1556.8849999999998,-0.02927,-38.10958

1556.8899999999999,-0.0562,-41.51258

1556.8949999999998,0.03645,-59.98206

1556.8999999999999,-0.04996,-42.70181

1556.905,-0.01751,-37.47756

1556.9099999999999,-0.0156,-39.61121

1556.9149999999997,0.0838,-57.91975

1556.9199999999998,-0.0101,-39.42535

1556.9249999999997,0.00676,-42.55382

1556.9299999999998,0.081,-57.93176

1556.935,-0.00143,-40.77995

1556.9399999999998,0.00072,-40.88462

1556.9449999999997,-0.00719,-40.09404

1556.9499999999998,-0.00733,-40.62803

1556.9549999999997,0.07961,-57.97893

1556.96,-0.00839,-39.18353

1556.965,-0.0143,-38.23679

1556.9699999999998,-0.01553,-38.924

1556.975,-0.00136,-40.64558

1556.9799999999998,0.08397,-57.92879

1556.9849999999997,-0.00611,-40.21602

1556.99,0.07972,-57.81064

1556.995,0.0823,-57.82735

1556.9999999999998,-0.01765,-38.82558

1557.0049999999999,0.08062,-58.03856

1557.0099999999998,-0.01086,-40.00975

1557.0149999999999,0.08405,-57.88387

1557.02,0.07995,-58.24251

1557.0249999999999,0.08137,-58.02411

1557.0299999999997,-0.06366,-40.20415

1557.0349999999999,-0.0593,-41.0573

1557.0399999999997,-0.0311,-46.67115

1557.0449999999998,0.08338,-57.74455

1557.05,-0.01394,-38.52948

1557.0549999999998,-0.01951,-37.97597

1557.0599999999997,0.00718,-42.78484

1557.0649999999998,0.08566,-57.82001

1557.0699999999997,0.08219,-58.02745

1557.075,0.08441,-57.91691

1557.08,-0.00609,-39.40703

1557.0849999999998,0.0045,-42.20349

1557.09,-0.01465,-39.43388

1557.0949999999998,-0.01354,-38.99186

1557.0999999999997,-0.03054,-40.48764

1557.105,-0.00992,-39.59256

1557.11,-0.00684,-39.30841

1557.1149999999998,0.00769,-42.51951

1557.12,-0.01436,-38.71212

1557.1249999999998,-0.01092,-39.38784

1557.1299999999997,-0.00515,-40.54517

1557.135,-0.00034,-41.53265

1557.1399999999999,0.08194,-57.93541

1557.1449999999998,-0.01187,-39.10012

1557.1499999999999,0.08478,-57.86672

1557.1549999999997,0.03504,-59.81824

1557.1599999999999,0.08097,-57.89382

1557.165,0.08374,-57.7535

1557.1699999999998,0.08156,-57.91234

1557.175,-0.00255,-40.4507

1557.1799999999998,-0.05966,-40.95906

1557.1849999999997,0.08138,-58.05025

1557.1899999999998,0.03579,-59.97193

1557.195,-0.00614,-40.34174

1557.1999999999998,-0.00532,-40.70667

1557.205,-0.0068,-41.32439

1557.2099999999998,0.08311,-57.87043

1557.2149999999997,-0.00725,-39.13786

1557.22,-0.02299,-36.96375

1557.225,0.07049,-58.28495

1557.2299999999998,0.08329,-57.92622

1557.235,-0.01197,-39.85783

1557.2399999999998,-0.02568,-38.38871

1557.2449999999997,-0.01198,-39.7841

1557.25,-0.00127,-42.4081

1557.2549999999999,-0.01116,-39.01748

1557.2599999999998,0.08336,-57.66167

1557.2649999999999,-0.00782,-39.8632

1557.2699999999998,0.07009,-58.31309

1557.2749999999996,-0.01247,-39.53431

1557.28,0.03407,-59.90007

1557.2849999999999,0.08269,-57.91138

1557.29,0.0838,-57.85315

1557.2949999999998,-0.00963,-39.68702

1557.2999999999997,-0.01646,-38.26645

1557.3049999999998,-0.01467,-37.91532

1557.31,-0.01209,-38.66602

1557.3149999999998,-0.01714,-38.56126

1557.32,-0.01753,-38.27085

