CH0 - 240.0,CH0 - 160.0,CH0 - 40.0,CH0 - 0.0,CH0 - 200.0,CH0 - 80.0,CH0 - 120.0 
-34.28791117774228,-52.92620111636933,-55.34431996912697,-24.796822593907812,-32.53586879808588,-27.1449511098092,-29.67507552769264
-34.23054363531737,-53.58739003068008,-110.0,-24.98354883346628,-32.544953428289645,-27.177812447695977,-29.603164186120445
-34.23280998010266,-51.47607698564288,-110.0,-25.083112826827502,-32.56947250525536,-27.19076543975285,-29.61796610880242
-34.307219637971855,-54.651841536746446,-110.0,-25.071187751822094,-32.5844438931359,-27.30987910457035,-29.632968916059397
-34.43805078359386,-52.41516117506349,-110.0,-24.93347918936159,-32.61912798362091,-27.50298382262006,-29.65615450485334
-34.50208856243273,-54.60315416495396,-110.0,-24.75908135185599,-32.69151852948282,-27.491083187500905,-29.681058428918192
-34.38630454458527,-54.60315416495396,-57.75433711925383,-24.642366848460178,-32.75506889772342,-27.39652113395988,-29.612729717299054
-34.38157164172671,-54.288753027477824,-56.58131774610381,-24.586505902348577,-32.73664043331852,-27.43222439809938,-29.552458202396295
-34.59915112600708,-52.79569323099359,-54.60315416495396,-24.62063178946672,-32.65298844538072,-27.483709948410265,-29.5789815880684
-34.82073111626765,-52.79569323099359,-54.60315416495396,-24.70634150706089,-32.609653484276095,-27.4432623710451,-29.536699948421642
-35.11240780201459,-51.75799516266578,-54.60315416495396,-24.77298695750676,-32.67008410328203,-27.369387515474948,-29.435605337773524
-34.98398004663218,-52.299144313405066,-61.320517147431076,-24.79102328227747,-32.645312910604105,-27.367089129562643,-29.42972956158799
-34.747773991344616,-53.60606516433832,-54.923184561979596,-24.755904633919286,-32.60020636277763,-27.4701119957968,-29.51691251037851
-34.65822933823005,-53.870666985731816,-53.560999386583646,-24.685157064148143,-32.55859443320149,-27.518983789335962,-29.645750087331145
-34.77926177629652,-53.44292319230546,-55.392308359927696,-24.600167330968297,-32.52315148359021,-27.43585412302923,-29.739291457028017
-34.93925296157031,-57.52510510734702,-57.03305827108176,-24.517632952539365,-32.498529467364214,-27.37881537275821,-29.74055297174749
-34.69973819017188,-54.83722661859325,-54.679784949381215,-24.489312853420927,-32.52197583445173,-27.406283281903455,-29.672730345760215
-34.52340238076837,-53.18885829065894,-64.26882616615029,-24.513113270235635,-32.47436855312836,-27.46479842059653,-29.666654033064297
-34.3641951585806,-55.20254021685476,-110.0,-24.569941835643718,-32.425905758211044,-27.463194881201396,-29.666654033064297
-34.27754076479406,-57.75433711925383,-110.0,-24.655160601055435,-32.42155616025678,-27.429494006629263,-29.567649820600167
-34.267759516805796,-55.95528281502979,-110.0,-24.70716379069519,-32.501201878020474,-27.476123660580434,-29.553095724792655
-34.36513262283155,-54.60315416495396,-57.26821781770222,-24.69889981171943,-32.70247178914027,-27.558861967681516,-29.600048698290763
-34.652058131394774,-54.60315416495396,-57.943573720982045,-24.636293849399415,-32.87527599610918,-27.536673605991083,-29.556804503790374
-35.04076631098463,-54.60315416495396,-55.720887498289414,-24.545655326481892,-32.83437940775866,-27.41705079767123,-29.532129480738902
-35.32551907514606,-53.29684554143614,-53.66095597403924,-24.479285414638802,-32.67337103456715,-27.378168577272042,-29.61092263235078
-35.27082969110929,-51.523641460731454,-54.60315416495396,-24.47067025676772,-32.605488609509806,-27.44866327116698,-29.600285194606798
-34.95251138556854,-52.85663445733624,-58.47179996657785,-24.529534814293854,-32.68326342921503,-27.474808570877514,-29.4964187603754
-34.74797663029777,-57.75433711925383,-56.97780479877909,-24.62326179867003,-32.74992239524367,-27.39840764053143,-29.457926632159896
-34.59809935388091,-55.24210136650882,-54.60315416495396,-24.710087226675967,-32.70360529442183,-27.360606680900474,-29.47165689244919
-34.464958556002216,-52.257394575449695,-56.319283872950464,-24.761957782644714,-32.71069892547118,-27.43004990056064,-29.42893096387685
-34.534641450958084,-51.523641460731454,-57.75433711925383,-24.75207003792753,-32.71591886015948,-27.49482444803209,-29.354962451771755
-34.766663508035435,-52.73217321055462,-55.23097593920025,-24.696144530688244,-32.69179259251985,-27.46438956267116,-29.347132406843166
-35.05828730403845,-52.64148922885596,-62.41038660048524,-24.61327551714676,-32.68137081150812,-27.462455284144703,-29.34146392855346
-35.167681044170926,-51.523641460731454,-110.0,-24.52563159301313,-32.71222213637947,-27.6061542640835,-29.275116678799257
-34.7518355015076,-52.38843707049642,-110.0,-24.50008209352194,-32.760651445680516,-27.714613115233746,-29.285134571921823
-34.64907502983512,-54.30111371536947,-58.30180880197159,-24.547119432201505,-32.71776753705544,-27.59806076741556,-29.306143276397272
-34.84488943540128,-54.60315416495396,-59.66022566112888,-24.640843267479546,-32.67739261230126,-27.44645518224945,-29.34384809830709
-34.8561666515439,-52.79569323099359,-55.42205558919396,-24.733411661827247,-32.7069144137667,-27.485540929730902,-29.436842449544073
-34.60889607859161,-53.20902326812481,-110.0,-24.734116873548366,-32.75757047846612,-27.47571382224885,-29.39278251683045
-34.467134404033274,-53.8294927033938,-55.422185231085436,-24.65377185127548,-32.77691696594927,-27.351842282744066,-29.420782527374236
-34.52739436194867,-53.586312185776634,-55.422422833828435,-24.568805456346574,-32.77239507256261,-27.319990216735675,-29.550293227386305
-34.62285033514422,-58.375362517209325,-110.0,-24.560808312670915,-32.75320528170246,-27.31921801837793,-29.424346244389234
-34.599938949044756,-55.31733552635684,-61.700475012883004,-24.64282990530586,-32.704514559806945,-27.310435348512385,-29.2614638371225
-34.727183549653915,-52.03813128993701,-63.817360348868675,-24.79024267971012,-32.669788379996454,-27.33709737720325,-29.190893508904516
-34.96096663619202,-51.523641460731454,-54.38407499706986,-24.910238224345413,-32.6630402206093,-27.387466632833437,-29.25107332984092
-35.06271870159432,-52.1251915364427,-57.667247758318595,-24.948381667267647,-32.67286914873765,-27.382796619644488,-29.32610072576133
-35.046358343723874,-53.494131803406006,-57.05607700901582,-24.912437135816738,-32.694369048775485,-27.335836575870253,-29.288130508400243
-34.87471926545781,-55.45570704832032,-55.871629809511134,-24.80594646671861,-32.67146959367584,-27.335836575870253,-29.206224499479518
-34.62769875157861,-55.871327716525784,-55.075763522884685,-24.685403928576775,-32.63443058479605,-27.350844022677663,-29.181600861510475
-34.53980405625682,-53.05431137625379,-56.22378414326219,-24.60168596772889,-32.613379622755694,-27.33520063557259,-29.22933747812226
-34.60939934507651,-54.360960267900154,-110.0,-24.564919949036188,-32.55756880147836,-27.331632894337403,-29.285396337170425
-34.54533607158645,-52.74027677025393,-65.84288609298086,-24.596969056472197,-32.54007164802354,-27.401459172618743,-29.305825336560112
-34.497803286224126,-51.544496958775056,-56.043638775962734,-24.669082263965507,-32.56511449671783,-27.469232288025836,-29.288382015225174
-34.572364165445,-52.68555842632753,-51.74546661013457,-24.751890279706288,-32.57730936447451,-27.457845288114832,-29.204426480059553
-34.49289359752558,-62.9386762479195,-54.97734665052842,-24.797781796120418,-32.56463005899782,-27.399364170803153,-29.15392764991565
-34.58830962418389,-53.36335225723326,-67.55868879211931,-24.79094400882076,-32.60661996279876,-27.41142758366862,-29.186770233186678
-34.850687504990105,-52.79569323099359,-54.60315416495396,-24.731171410986043,-32.63500093367693,-27.504527827956906,-29.1812352820738
-34.7760829335575,-51.70015133677454,-54.79401940763471,-24.634762045956727,-32.661845355637745,-27.553157570398234,-29.14068740978457
-34.622366494947556,-51.523641460731454,-59.100242094938,-24.5839878991493,-32.60075139343645,-27.45842778398044,-29.2113734761627
-34.61662617985183,-54.15966402123969,-110.0,-24.57442226848616,-32.51908705401094,-27.374652783419663,-29.26348657064183
-34.565088468274496,-52.88909771573087,-53.68110923529545,-24.622645872527038,-32.502369904468324,-27.401409873140096,-29.196827029886975
-34.506033199808776,-52.79569323099359,-51.839880126181555,-24.721304377109107,-32.55528127666825,-27.444114490793893,-29.097792799721454
-34.482278901029,-51.67324233925362,-54.701097145352094,-24.82533389605213,-32.56620626567531,-27.424581534144195,-29.07535845991368
-34.41409783007116,-54.60315416495396,-58.50512505495328,-24.879802019176303,-32.560152690460065,-27.412554727622236,-29.131380762176477
-34.41531225662285,-54.0430917416987,-54.60315416495396,-24.878347894826234,-32.58150907878686,-27.456912989867263,-29.257577460393563
-34.61338562999754,-54.97453393878281,-56.21199337435857,-24.81806906137834,-32.54219850363747,-27.485445534142094,-29.333033337889603
-34.70802960882332,-55.697233939208814,-57.75433711925383,-24.726227443102445,-32.52639150474956,-27.4036337283696,-29.236019416573704
-34.75535132912831,-52.79569323099359,-110.0,-24.63364220233511,-32.49881225143872,-27.305947025639448,-29.11978440372087
-34.71963956949561,-50.837209704150524,-52.829426467502884,-24.601754232857324,-32.534920136283,-27.3023289931173,-29.10567600038256
-34.3853666391046,-52.79569314292702,-55.40185190548104,-24.65008635833037,-32.49745609877304,-27.288352099144156,-29.09829454264758
-34.44740219700428,-52.79569323099359,-63.38919986329165,-24.73010693812028,-32.54284332880108,-27.32428793287091,-29.11833461807437
-34.546012628182126,-51.99993827049451,-56.03847826092655,-24.78559208867967,-32.65000506574032,-27.458356877305633,-29.16904677565138
-34.39733857657142,-51.79587464965273,-56.10054806219573,-24.756691711494945,-32.764541401419905,-27.46836122676698,-29.333790166299934
-34.2763745370333,-53.625062229278484,-57.75433711925383,-24.67515182779603,-32.77557995774325,-27.39120966563121,-29.41173368346186
-34.50304932773663,-53.70189207880897,-53.77988732075704,-24.598081370146055,-32.67829937594436,-27.50108562108128,-29.267308734424866
-34.95763192456184,-51.69124247043338,-55.996173767074794,-24.57338610587867,-32.54982150777671,-27.52531896360304,-29.157866526131464
-34.90926915517393,-52.57441349028737,-65.08573640361988,-24.61802990843141,-32.46312928743984,-27.432914399194004,-29.1244577052609
-34.72103436073853,-52.634748996128636,-59.402728159983596,-24.708852043288985,-32.4556544736248,-27.423256346693925,-29.115253323180596
-34.65521247269222,-52.741566736385906,-110.0,-24.789947657263518,-32.53123454449514,-27.572311955840057,-29.139836478929872
-34.567950799339194,-53.774263659499226,-110.0,-24.818200377704507,-32.579403210357576,-27.543632191307466,-29.140190369555285
-34.40800238386497,-52.337090545855915,-61.33995848942121,-24.79111439222948,-32.54346555336433,-27.40239216535948,-29.166424319142564
-34.29051779908049,-51.523641460731454,-54.60315416495396,-24.728092207694303,-32.527035015889105,-27.434860634689514,-29.20235994990759
-34.28529449676166,-51.8085086666714,-56.27140726854981,-24.653897530714573,-32.59042528266849,-27.543119325583483,-29.209750505072698
-34.352637845938716,-54.52240992167147,-65.64651227667417,-24.60155126088963,-32.651809035707196,-27.578716659048524,-29.218081070477815
-34.64859763628215,-51.687101586708394,-58.90393799203696,-24.5852896745116,-32.69100505159265,-27.503610299170525,-29.246665015282417
-34.83449993174216,-53.868504707564966,-110.0,-24.627338384296145,-32.742613475769886,-27.40596407108289,-29.22921340907567
-34.75747443851736,-53.240108482759524,-58.486003408100345,-24.697332718402677,-32.795879924057644,-27.36536649349557,-29.223309545883552
-34.71964807552693,-53.80129721580026,-67.40067145119376,-24.76868769706872,-32.687580662852454,-27.359323387965958,-29.276164498888768
-34.656272645820195,-53.58989704967172,-56.008209976094406,-24.8242504389923,-32.591907761640485,-27.33036491592471,-29.307348583441765
-34.57428541478113,-52.79569323099359,-110.0,-24.84316321531145,-32.52763056893315,-27.315572746753276,-29.340438755509254
-34.594953203031345,-53.91342355681931,-110.0,-24.813963701012725,-32.48808577865431,-27.351251954425592,-29.449522234997346
-34.66763377430876,-56.71175118610162,-110.0,-24.752633154341552,-32.48056163119927,-27.37952809618431,-29.547132962271434
-34.65417198937753,-54.244746859240976,-60.22826783756592,-24.68372710854642,-32.48056163119927,-27.332109418716783,-29.498322698207346
-34.622366494947556,-53.09566596331035,-110.0,-24.605948542470472,-32.48796592779365,-27.340204139848538,-29.362143928108807
-34.65218178127764,-57.08273643478613,-63.465369909330974,-24.552895198001025,-32.50812717351592,-27.43438978831147,-29.284706131891618
-34.80490521294233,-52.885322632891075,-62.037500406281396,-24.53549393144339,-32.498367595282176,-27.492715234332692,-29.261076009119094
-34.97874607711889,-54.2246533025792,-75.66589203894331,-24.54460821052116,-32.460895669722845,-27.43835573311476,-29.262617474806454
-34.955234401966806,-50.54101899325458,-53.98897250507761,-24.55519883083742,-32.43682652115953,-27.35169219691891,-29.303844763001138
-34.742647362384915,-50.575642870657745,-110.0,-24.56150414184045,-32.44059119408652,-27.31264828350205,-29.327856370369396
-34.57059604077931,-52.79569315551407,-110.0,-24.544911182709242,-32.51056784793902,-27.315109423158603,-29.31669853146785
-34.69660130071729,-52.79569323099359,-57.75433711925383,-24.512643688449387,-32.526329628518795,-27.302649382980036,-29.32329452945139
-34.93292556864054,-52.79569323099359,-59.56614025826396,-24.483645464712666,-32.55959569212585,-27.27537742896053,-29.335846320522272
-35.02445002254771,-54.51440039780691,-110.0,-24.479728717285248,-32.6222060318439,-27.28351144921475,-29.36660602930609
-35.046252227006846,-54.60315416495396,-110.0,-24.48875067156817,-32.65010172152648,-27.32282827827006,-29.420788933116754
-35.01619896504637,-54.60315416495396,-110.0,-24.53583360650505,-32.74816284940222,-27.353106640507065,-29.489391628719318
-34.8535354437947,-54.60315416495396,-54.60315416495396,-24.59841442944964,-32.73528124653798,-27.394736993027806,-29.483744254314246
-34.86800922385028,-57.36929207450346,-55.23097579509131,-24.64505474371453,-32.74087356472374,-27.543467989405343,-29.433085443234503
-35.04017343201723,-52.79569323099359,-56.38471437842857,-24.643904139872845,-32.73785083197457,-27.71715307898848,-29.441240790514875
-35.19593474393563,-52.79569323099359,-55.70638534093044,-24.588297801519232,-32.67280690567623,-27.66229566118418,-29.422728283951052
-35.30570208758634,-54.55412147888447,-61.281916612084885,-24.507583780621836,-32.715708484657675,-27.47144729479934,-29.373645034133695
-34.90445976452821,-58.64479400219467,-59.99233590122009,-24.4526335496043,-32.87119329032775,-27.353624646207983,-29.346840316703087
-34.68078858487321,-54.60315416495396,-64.03808229189039,-24.460337409710192,-32.906590096305635,-27.333594106292047,-29.31929464803892
-34.61063299060959,-53.41658387543794,-55.48333854141349,-24.529604344452807,-32.737899511108765,-27.347454059399176,-29.284405765677555
-34.49428251783202,-53.8877316973405,-57.13876602686112,-24.593951552592166,-32.7466303345618,-27.417891160351488,-29.318770874721388
-34.53413229955486,-53.35163408798752,-68.54844969109473,-24.617705507432632,-32.85470977488067,-27.49075074762765,-29.415877939398044
-34.64042123910349,-53.86297032331228,-55.18981641283003,-24.587967973491338,-32.737052676590764,-27.512996599866135,-29.44711715221998
-34.91663438748308,-51.65552569268431,-64.96946439687827,-24.51858680378865,-32.604934099749016,-27.54248803015976,-29.44297729613666
-35.162838080952,-54.559919664024235,-58.53222877937087,-24.46825093863275,-32.59844603949649,-27.634959820075863,-29.558758255399475
-34.92533468704746,-54.199244611135214,-57.75433711925383,-24.47785934812981,-32.64542629958743,-27.66721727017711,-29.69495513952279
-34.68526278461319,-52.76817355037757,-64.73226381426166,-24.551982463757568,-32.6349941579076,-27.588777823867012,-29.642973235931017
-34.684397999649576,-53.7253557643277,-110.0,-24.672010114822136,-32.66412461075472,-27.52687573678385,-29.49740958593238
-34.74754779670346,-53.39286058572412,-110.0,-24.80135690633253,-32.69179259251985,-27.636343051975594,-29.4132770417529
-34.73073599728363,-52.87899515348752,-110.0,-24.899036789607635,-32.734479935982854,-27.757019868158707,-29.390636094066565
-34.71463012866128,-50.330505103890346,-110.0,-24.929145479070478,-32.766738816252456,-27.7246653155305,-29.372893846724523
-34.832511286907035,-50.025338721934205,-110.0,-24.884801805575066,-32.72899383108275,-27.56643295585107,-29.388645041366587
-35.051539899237405,-51.99354279366577,-57.32996596093487,-24.784288409882024,-32.700677908612015,-27.49123673724747,-29.412065337754342
-35.13820864832327,-56.56985436312152,-54.559683385017834,-24.658145052431912,-32.72464766808568,-27.50584392606281,-29.417192080927812
-35.110979232517764,-51.523641460731454,-110.0,-24.57074142481271,-32.728562274755845,-27.508300526361076,-29.465387356580976
-35.18972784737996,-51.46048759000904,-59.099627375531924,-24.541390406737364,-32.70067791008288,-27.46492050086814,-29.526233888038185
-35.23697775209403,-50.558642479523144,-52.79569323099359,-24.59559412817434,-32.68429864319327,-27.466869794562136,-29.5135278076544
-34.97092701703802,-51.56798308831087,-53.90061178879941,-24.716424832213335,-32.711453506838275,-27.515307962003007,-29.482908216214987
-34.81973740048632,-54.64912685021832,-61.80074633393326,-24.810040550967983,-32.65616042909539,-27.54601703745817,-29.547520006552837
-34.9670378144061,-56.91499586010187,-55.076158872978155,-24.870026291361995,-32.62931655080223,-27.50699919191446,-29.59634084623174
-35.3125063137339,-49.86129748962655,-58.819711894463325,-24.867255481356423,-32.689151780333276,-27.452803253995413,-29.495433991097045
-35.12179403922321,-54.33703903259742,-110.0,-24.809901548237,-32.7741635103747,-27.44575791913067,-29.371375964200688
-34.66716229793525,-51.523641460731454,-64.39257635829733,-24.721117535022124,-32.86513947885277,-27.457390651002633,-29.343902237682435
-34.59263275525732,-51.523641460731454,-57.75433711925383,-24.654890257621958,-32.78385932678451,-27.466930387228388,-29.337844300194675
-34.691418565363115,-51.36244368121663,-59.712084644261864,-24.6416854560062,-32.74183008386161,-27.532086523760924,-29.347005093738588
-34.91536791680092,-50.54101899325458,-61.90964644076868,-24.715601097546553,-32.756251704269445,-27.645108696440268,-29.426329395112305
-35.06596920494012,-50.54101899325458,-54.50635309885287,-24.864408074251585,-32.8170324519396,-27.671886741968592,-29.44391312935251
-34.76059392426499,-50.54101899325458,-53.829492595434544,-25.00404547479836,-32.79271610903695,-27.556915416143283,-29.440832700625812
-34.51925578702088,-51.49921862486356,-53.209023361711246,-25.059608809994785,-32.79826825837744,-27.47868108981612,-29.49004001070736
-34.68421059547168,-52.79569323099359,-56.64585095309346,-24.99073239892843,-32.808792559593996,-27.474242939627878,-29.397137134012254
-34.653194403894304,-54.076057265209585,-57.75433711925383,-24.843377891023238,-32.86169184345469,-27.460984600459888,-29.273776320179607
-34.7021538915306,-52.967042562850935,-59.206722079970135,-24.739867728239503,-32.7940000387584,-27.481284243886307,-29.256156845192393
-34.47083943932703,-54.55469351556201,-110.0,-24.75749938673922,-32.79400003656452,-27.53883153828623,-29.239602904729395
-34.52274624602424,-52.79569323099359,-110.0,-24.895757922321557,-32.78630215501057,-27.4871177632089,-29.236712189322766
-34.564822610565045,-52.61100265105959,-57.1138066094321,-25.03991442920647,-32.71949675173364,-27.439398410945657,-29.227832734171358
-34.353282774396625,-52.15065146512342,-55.16465931303516,-25.090074616607097,-32.638898645313475,-27.440548911151424,-29.27303859961686
-34.30962135998676,-57.75433711925383,-110.0,-25.052912195245334,-32.661078588983095,-27.41251219807573,-29.29360699986053
-34.339185290711384,-57.75433711925383,-110.0,-24.951221035261383,-32.68458663487122,-27.41589772007073,-29.279932184703654
-34.38961512798939,-57.418232581626995,-60.78905445574614,-24.852751862609452,-32.66000034030884,-27.47008657935183,-29.300834129384512
-34.64002415410569,-52.85183661851906,-54.60315416495396,-24.806573116597832,-32.65337264352048,-27.515236314170757,-29.327858174410068
-34.59545075644927,-52.79569323099359,-55.112000900646066,-24.84721249968277,-32.68458998210002,-27.491400718470956,-29.342030390306405
-34.37733387218141,-54.17648270186666,-110.0,-24.95411436785588,-32.77557824303799,-27.438950412785026,-29.417621741703897
-34.44986715239996,-52.21799310913147,-53.29885902544122,-25.067883688476442,-32.70418028236992,-27.430254154413205,-29.448041041384954
-34.632613488644814,-53.160259634971965,-110.0,-25.158428260655974,-32.59370550133589,-27.46047071306031,-29.384090025548566
-34.57017436198737,-53.52282025558273,-57.26820416598794,-25.180740291576143,-32.54498649944172,-27.456654484660426,-29.428541351069413
-34.47171175152394,-52.79569323099359,-54.60315416495396,-25.134798516832035,-32.56963361966481,-27.412897073673278,-29.457529522808414
-34.41125996544157,-53.457354275248164,-56.103143835049195,-25.042093514180536,-32.62997649913608,-27.37864562753372,-29.4350908207293
-34.49349767838018,-55.49140009301436,-110.0,-24.93708871158816,-32.67657894439468,-27.40677547318795,-29.464519407642186
-34.69923558334373,-59.48053049092432,-110.0,-24.869455445589914,-32.71013851829723,-27.39215085860222,-29.506464137332117
-34.750300593200265,-58.658733147963545,-110.0,-24.864192595101144,-32.79283159063151,-27.36350320199925,-29.48332441961835
-34.561892349330606,-52.43441427131799,-110.0,-24.909408586167352,-32.87235170962825,-27.36877196236007,-29.45987052619894
-34.39495658081424,-51.523641460731454,-60.26442775083616,-24.969708159078934,-32.821918087590205,-27.392094370604596,-29.462962260396907
-34.4269141450064,-52.30319524427388,-53.12040010333577,-25.002143859120096,-32.71684538828346,-27.351196903875433,-29.462962260396907
-34.58360086456739,-55.153534887585266,-57.75433711925383,-24.995007561898312,-32.62021924146238,-27.30955753341952,-29.494748765568104
-34.756457346535086,-50.82040017194814,-62.939318045895135,-24.947825649490213,-32.61367581245426,-27.342765672746587,-29.552824675889404
-34.78872190372588,-53.15096445901375,-110.0,-24.87281688061757,-32.597257819655816,-27.418111941245982,-29.613871521989772
-34.6967180797771,-57.08273644335094,-57.75433711925383,-24.812101350285253,-32.62404079924168,-27.431524631406425,-29.75974447357803
-34.57278037720988,-52.79569323099359,-57.75433711925383,-24.767606487185432,-32.651550464257504,-27.3674429539167,-30.011480061135202
-34.63275793911778,-52.79569323099359,-58.91492709319459,-24.773360716390336,-32.68021237643463,-27.30282010993035,-30.143215516731928
-34.557986601572594,-52.79569323099359,-110.0,-24.816623346758192,-32.70851117954735,-27.28567249849676,-29.995330333270246
-34.47484819304448,-52.70429168587165,-110.0,-24.873237358878498,-32.738928001748484,-27.297224454571698,-29.731113648237965
-34.49303035211125,-49.8795478088621,-59.10025110869023,-24.91526624005951,-32.80170320561087,-27.284115297423156,-29.601230948648848
-34.3975911935231,-52.95250230318882,-110.0,-24.933665959162468,-32.84883345694523,-27.305650174601922,-29.5694698916465
-34.36741032279482,-54.60315416495396,-110.0,-24.89604429523206,-32.72982129064179,-27.398474721300474,-29.54871821560819
-34.50494346878388,-55.07615886375059,-66.07376631294403,-24.82996348751412,-32.713321419198195,-27.488382269121857,-29.57494423914008
-34.411486587296395,-55.50522351790758,-110.0,-24.773610784671305,-32.79398691278927,-27.397375817287525,-29.570322800905977
-34.21675186603529,-53.52581945616856,-110.0,-24.75482410181742,-32.860991239271186,-27.394714151284475,-29.575761995409678
-34.17369332545118,-52.57189704830117,-110.0,-24.807145829100143,-32.786786434725926,-27.532914339085075,-29.664416074155717
-34.37419245134702,-52.33866764352577,-58.52297876321978,-24.898501798355824,-32.82962266795191,-27.538848106016488,-29.614237538962307
-34.64052512291054,-55.964856188142576,-110.0,-24.97975042958349,-33.16110298767431,-27.409617330685336,-29.475813465558872
-34.49319755785727,-57.75433711925383,-57.75433753103218,-24.994381440332376,-33.18326540638654,-27.378084883895667,-29.44302284954582
-34.490709029995,-51.89069067323297,-57.75433711925383,-24.928930758510006,-32.973485163706414,-27.412525100110308,-29.527292631537733
-34.51643913391136,-52.65035770672205,-57.75433711925383,-24.815053520273132,-32.897483655582995,-27.402609103307583,-29.62246505940348
-34.59290786795009,-56.782250897823616,-58.336263619593865,-24.71532114124141,-32.83852962540581,-27.45671057108175,-29.578106141147117
-34.421865378062655,-54.92214620842515,-110.0,-24.64818835781037,-32.7948687928253,-27.558772753903412,-29.543215641768903
-34.29723335171454,-50.22522706830256,-54.60315434179745,-24.645970107346635,-32.66810219227988,-27.563823656014733,-29.588804422265724
-34.257241158482685,-54.690035419751325,-75.69881688856002,-24.661229221034908,-32.55841259805288,-27.497778011656074,-29.55632986390477
-34.49106746360489,-52.3633230162084,-110.0,-24.68866657147875,-32.623158833484354,-27.527789049383728,-29.58812859572732
-34.58960479064659,-52.39634327676502,-55.45761107281393,-24.687514379818076,-32.62289707041502,-27.674028257883343,-29.673154809621096
-34.52479571359834,-51.89998135626314,-63.57066704245267,-24.664712620546155,-32.55640739290294,-27.724417960268006,-29.63866889982618
-34.511274064825805,-52.255914425388866,-110.0,-24.634417207655318,-32.54541377370756,-27.587985333546392,-29.587363150681924
-34.466031832994766,-51.46392034236371,-54.908983858134505,-24.61814622588372,-32.57550322645328,-27.445111820606257,-29.609500260776862
-34.41959939789294,-52.43513774914781,-55.32332039303954,-24.62225074601436,-32.614705141381336,-27.46552121187898,-29.606534324817716
-34.4826271725017,-57.75433711925383,-57.75433711925383,-24.65843563318755,-32.674173958525756,-27.52382846247893,-29.54151739083261
-34.565229346387156,-57.75433711925383,-61.15543591595841,-24.72045241199168,-32.760463693853474,-27.47130010817194,-29.496895949435206
-34.602897656567535,-56.900944356619036,-58.301809215938505,-24.783004321556888,-32.7950992666485,-27.373119673236566,-29.49369721045371
-34.652084987078126,-54.31674003172185,-54.60315416495396,-24.829596328967938,-32.7277334923932,-27.347373977200363,-29.52168387755556
-34.63982414084175,-52.5781501678936,-55.3888721687815,-24.84720855878514,-32.708971891801895,-27.379367070276118,-29.604509717226996
-34.56816273639517,-50.57564286807987,-57.75433711925383,-24.813141557992815,-32.70680157392633,-27.39387236212893,-29.722744380211097
-34.665802144379555,-52.795693151095776,-59.03759362587499,-24.760766288846092,-32.61851700146897,-27.389254117319368,-29.768659975902203
-34.89749061412642,-52.79569323099359,-65.08573771266336,-24.704629653972596,-32.60771832325859,-27.415037135244816,-29.68756996632446
-34.84794014537276,-52.79569323099359,-57.75433711925383,-24.656951546690124,-32.62732372732866,-27.467668934661944,-29.582588446738967
-34.66763377430876,-49.784317095542804,-57.75433711925383,-24.65452345624776,-32.6932646660357,-27.478886009284466,-29.5909129830521
-34.7009302935178,-57.75433711925383,-57.75433711925383,-24.701059389099512,-32.713488385483416,-27.42647033825677,-29.595782954689085
-34.96015436365881,-57.474234211142374,-57.75433711925383,-24.787412189781918,-32.78417426770041,-27.400609090350656,-29.576259981321016
-35.22505330097424,-54.60315416495396,-57.75433711925383,-24.890652807983486,-32.896160659551626,-27.49316344294477,-29.611918549257652
-35.26257361476801,-54.26041222583039,-60.05939339554645,-24.965973867082823,-32.997691938704136,-27.620753424066905,-29.65034186034626
-35.30214911302765,-52.37039355996279,-55.593340527530884,-24.98395120834637,-33.154213858088724,-27.56016396953828,-29.601445037909002
-35.1295707361149,-51.523641460731454,-57.96941681170155,-24.917891776684755,-32.98342225606697,-27.405380635131436,-29.618094421734497
-35.08056982052861,-52.2474909931675,-58.582043104514355,-24.79295848211177,-32.735634427707524,-27.37729621474883,-29.643507942077704
-34.960042315458026,-52.79569323099359,-57.75433711925383,-24.69125859189348,-32.66704077113079,-27.38091686499395,-29.54442891386597
-34.92534777271841,-52.79569323099359,-110.0,-24.684397152966923,-32.80879255492146,-27.40969514796842,-29.50481391473324
-35.182589063792335,-57.75433711925383,-110.0,-24.79323087570676,-32.772231615288334,-27.51489078438007,-29.513682415937417
-35.23113818234996,-57.75433711925383,-57.75433711925383,-24.92041070929801,-32.719192148615946,-27.514063528292418,-29.650616142389524
-35.173664770354634,-57.75433711925383,-60.48177156843721,-24.983931157594988,-32.682187302105355,-27.41235829938841,-29.6657546149358
-35.05756800364998,-54.64882615313948,-61.37546233233196,-24.9445612659106,-32.675578415425825,-27.43986469514725,-29.532999168177568
-34.77899507923566,-52.384883822799,-57.75433711925383,-24.83780118302427,-32.69058293753783,-27.450686787744125,-29.45254160301164
-34.685701195857945,-55.473186421223645,-110.0,-24.718220759056862,-32.80387575645457,-27.443036329555348,-29.439775426312956
-34.751148030812054,-56.66354749359097,-110.0,-24.642011406086127,-32.9182595217224,-27.531278514680658,-29.467709318353037
-34.84660884287848,-54.60315416495396,-62.950013847830036,-24.623273731752448,-33.02345355331064,-27.671868218504883,-29.49954743161092
-34.86029798499759,-54.48469507943838,-110.0,-24.636603126427715,-33.113289967584656,-27.70076909897938,-29.5112639683978
-34.62154847181473,-52.87563059829998,-110.0,-24.676305297418864,-33.005081289939895,-27.595321463298184,-29.52416844939094
