lambda,CH0 - loss [db/um],CH0 - insertion loss [dB] 
1567.1249999999998,-0.00563,-78.34304
1567.1299999999999,-0.08965,-63.55627
1567.1349999999998,-0.09403,-76.13591
1567.1399999999999,0.02879,-98.72994
1567.145,-0.00094,-73.44521
1567.1499999999999,-0.14557,-77.154
1567.155,-0.26378,-57.13864
1567.1599999999999,0.22768,-122.75089
1567.1649999999997,0.22379,-122.68347
1567.1699999999998,0.00317,-80.9618
1567.175,-0.08748,-69.01122
1567.1799999999998,-0.04624,-74.52057
1567.185,-0.21944,-54.76043
1567.1899999999998,-0.22704,-68.41478
1567.1949999999997,0.12067,-110.64647
1567.1999999999998,0.13969,-96.73515
1567.205,0.18206,-109.73479
1567.2099999999998,-0.1419,-78.1447
1567.215,-0.07795,-72.2404
1567.2199999999998,-0.15125,-52.88074
1567.2249999999997,-0.09118,-78.29636
1567.2299999999998,-0.00487,-78.89406
1567.235,-0.00117,-75.26319
1567.24,-0.13768,-48.74893
1567.245,-0.0556,-76.09658
1567.2499999999998,0.00217,-89.15578
1567.2549999999999,-0.03298,-83.62761
1567.2599999999998,0.04025,-101.35894
1567.2649999999999,-0.11418,-61.21184
1567.27,-0.0933,-83.87717
1567.2749999999999,0.00968,-73.41104
1567.2799999999997,-0.14474,-84.91226
1567.2849999999999,0.04557,-85.63054
1567.29,-0.14812,-48.55054
1567.2949999999998,0.12817,-81.55959
1567.3,0.18014,-103.17933
1567.3049999999998,-0.13709,-57.79549
1567.3099999999997,-0.14006,-62.92968
1567.3149999999998,0.00966,-89.02396
1567.32,0.05327,-93.94132
1567.3249999999998,0.19404,-94.99581
1567.33,-0.0993,-53.33675
1567.3349999999998,0.01581,-62.05044
1567.34,-0.08643,-56.56583
1567.3449999999998,-0.12675,-65.13592
1567.35,-0.01403,-58.88084
1567.355,-0.01717,-56.38225
1567.36,-0.04547,-82.29786
1567.3649999999998,0.00608,-76.73543
1567.37,-0.00312,-57.2247
1567.3749999999998,-0.04106,-60.24689
1567.3799999999999,0.0357,-86.66439
1567.385,0.04698,-93.13542
1567.3899999999999,0.29372,-121.73961
1567.3949999999998,0.28278,-121.79167
1567.3999999999999,0.09865,-99.0435
1567.4049999999997,0.12942,-81.10573
1567.4099999999999,-0.03563,-62.73079
1567.415,0.02157,-98.24824
1567.4199999999998,0.04789,-100.38928
1567.4249999999997,-0.19172,-50.84733
1567.4299999999998,-0.1956,-64.93397
1567.4349999999997,0.10904,-111.97801
1567.4399999999998,0.03204,-99.51266
1567.445,0.0179,-97.56109
1567.4499999999998,0.04672,-72.63322
1567.455,-0.03352,-61.29505
1567.4599999999998,0.08695,-80.49434
1567.465,0.10322,-83.77691
1567.47,0.03254,-69.83207
1567.475,-0.04514,-84.1748
1567.4799999999998,-0.04155,-92.32623
1567.485,-0.04603,-83.09628
1567.4899999999998,-0.10855,-75.4088
1567.495,-0.1955,-70.84929
1567.5,-0.18988,-68.31418
1567.5049999999999,0.00955,-90.69953
1567.5099999999998,-0.04855,-67.84772
1567.5149999999999,0.22964,-100.79314
1567.5199999999998,0.05732,-101.84621
1567.5249999999999,-0.05756,-73.57427
1567.53,-0.0117,-73.69717
1567.5349999999999,-0.14137,-69.68773
1567.5399999999997,-0.10792,-66.5136
1567.5449999999998,-0.01976,-94.12184
1567.5499999999997,-0.05337,-81.04486
1567.5549999999998,0.0933,-113.73183
1567.56,-0.10141,-75.58177
1567.5649999999998,-0.23438,-66.92157
1567.57,-0.09158,-76.43701
1567.5749999999998,0.00339,-83.02227
1567.5799999999997,-0.09786,-62.81292
1567.585,-0.05789,-74.52222
1567.59,0.12489,-118.32628
1567.5949999999998,-0.15338,-68.77469
1567.6,-0.16458,-68.9575
1567.6049999999998,0.07,-91.89378
1567.61,-0.01612,-58.08697
1567.615,-0.02226,-70.11147
1567.62,0.12426,-88.61754
1567.6249999999998,0.27226,-120.34783
1567.6299999999999,0.12973,-88.6212
1567.6349999999998,-0.22916,-44.91014
1567.6399999999999,-0.22044,-48.69922
1567.645,-0.09649,-76.75988
1567.6499999999999,-0.16733,-60.73198
1567.6549999999997,-0.10281,-51.67037
1567.6599999999999,-0.04737,-68.11974
1567.6649999999997,0.09852,-99.81805
1567.6699999999998,0.09188,-92.13984
1567.675,-0.0052,-87.4518
1567.6799999999998,-0.13486,-57.94111
1567.685,0.01419,-82.80164
1567.6899999999998,0.10149,-100.21118
1567.6949999999997,0.14422,-99.09082
1567.7,0.01721,-77.61688
1567.705,0.11619,-95.42126
1567.7099999999998,0.09009,-86.66653
1567.715,0.01647,-83.69266
1567.7199999999998,0.03922,-85.94239
1567.7249999999997,0.04881,-85.73961
1567.73,-0.07225,-73.38061
1567.735,0.0063,-80.86841
1567.7399999999998,-0.13771,-55.8372
1567.745,0.22761,-115.19451
1567.7499999999998,0.12224,-110.30935
1567.7549999999999,-0.18032,-60.96429
1567.76,-0.12475,-61.43019
1567.7649999999999,0.08909,-83.08866
1567.7699999999998,-0.09678,-68.31062
1567.7749999999999,-0.0225,-78.09113
1567.7799999999997,-0.13999,-71.56116
1567.7849999999999,-0.05293,-82.06212
1567.79,-0.00718,-73.27037
1567.7949999999998,-0.05099,-74.89479
1567.8,0.00715,-82.45759
1567.8049999999998,0.13772,-83.14396
1567.8099999999997,0.08618,-91.84293
1567.815,0.19387,-117.52575
1567.82,0.28768,-114.22768
1567.8249999999998,0.0933,-92.66626
1567.83,-0.0933,-68.39465
1567.8349999999998,-0.11009,-75.64108
1567.8399999999997,-0.11131,-58.95827
1567.845,0.05171,-79.84683
1567.85,-0.15995,-62.5373
1567.8549999999998,0.0809,-90.42239
1567.86,0.0507,-101.48093
1567.8649999999998,0.09982,-107.23413
1567.8699999999997,0.01413,-90.31158
1567.875,-0.23101,-67.47041
1567.8799999999999,0.04845,-87.18287
1567.8849999999998,-0.0992,-69.65733
1567.8899999999999,-0.02472,-86.856
1567.8949999999998,-0.24389,-57.2579
1567.8999999999996,-0.24318,-57.79579
1567.905,0.05042,-78.75426
1567.9099999999999,0.18684,-117.48003
1567.915,0.09223,-98.97451
1567.9199999999998,-0.09983,-76.7926
1567.9249999999997,0.0,-88.025
1567.9299999999998,-0.04486,-82.63091
1567.935,0.03814,-79.69336
1567.9399999999998,0.08652,-89.88701
1567.945,0.13994,-103.88175
1567.9499999999998,0.0933,-106.22366
1567.9549999999997,-0.23126,-67.44753
1567.9599999999998,0.0,-110.0
1567.965,-0.0036,-80.55258
1567.9699999999998,-0.10728,-62.74055
1567.975,0.07054,-82.23293
1567.9799999999998,0.01725,-75.71608
1567.9849999999997,0.007,-57.97544
1567.99,-0.00707,-57.40875
1567.995,-0.27983,-54.16835
1567.9999999999998,0.13787,-111.80343
1568.0049999999999,0.0442,-94.33962
1568.0099999999998,-0.09262,-68.09356
1568.0149999999996,0.03292,-92.01589
1568.02,-0.10936,-53.93923
1568.0249999999999,-0.0067,-63.40477
1568.03,-0.11859,-66.82479
1568.0349999999999,0.14425,-112.15284
1568.0399999999997,0.24341,-116.60136
1568.0449999999998,0.175,-94.2588
1568.05,-0.1277,-66.32288
1568.0549999999998,-0.14605,-77.52784
1568.06,-0.13202,-74.89773
1568.0649999999998,-0.05753,-68.87954
1568.0699999999997,-0.07191,-64.84412
1568.0749999999998,-0.15592,-82.97448
1568.08,0.0,-110.0
1568.0849999999998,0.10143,-91.76098
1568.09,-0.12123,-74.98288
1568.0949999999998,-0.05598,-80.14689
1568.0999999999997,0.00469,-72.86009
1568.1049999999998,0.1198,-80.35164
1568.11,-0.0292,-70.02364
1568.1149999999998,0.09772,-92.07398
1568.12,-0.05651,-60.93082
1568.1249999999998,0.03795,-69.29397
1568.1299999999997,-0.06006,-69.50931
1568.135,0.0,-102.66562
1568.1399999999999,0.09844,-99.23719
1568.145,-0.05821,-73.82066
1568.1499999999999,-0.18404,-58.65171
1568.1549999999997,-0.22791,-61.18357
1568.1599999999999,-0.22744,-60.07697
1568.165,-0.20039,-54.84324
1568.1699999999998,-0.19222,-56.32668
1568.175,0.03981,-71.28925
1568.1799999999998,-0.1815,-51.85637
1568.1849999999997,0.12968,-105.33093
1568.1899999999998,0.22871,-123.04888
1568.195,0.0152,-77.82164
1568.1999999999998,0.10054,-91.60157
1568.205,0.12799,-95.8645
1568.2099999999998,-0.00633,-72.59869
1568.2149999999997,-0.1433,-56.16553
1568.2199999999998,-0.05267,-74.99501
1568.225,-0.04286,-97.9991
1568.2299999999998,0.04245,-82.12329
1568.235,-0.13171,-57.89979
1568.2399999999998,-0.28432,-45.80638
1568.245,0.04163,-100.3152
1568.2499999999998,0.10143,-98.99485
1568.2549999999999,-0.22118,-47.95946
1568.26,0.09206,-83.84297
1568.2649999999999,-0.14075,-72.52456
1568.2699999999998,0.04359,-94.62451
1568.2749999999999,-0.01032,-73.43868
1568.28,-0.15586,-62.37393
1568.2849999999999,-0.14819,-69.81663
1568.29,0.08884,-90.23293
1568.2949999999998,0.27633,-121.08005
1568.2999999999997,0.04691,-93.03464
1568.3049999999998,0.07961,-74.82388
1568.31,-0.01585,-64.82942
1568.3149999999998,0.05894,-86.58975
1568.32,0.0156,-74.64341
1568.3249999999998,-0.0203,-72.15388
1568.3299999999997,0.01497,-83.42487
1568.3349999999998,0.13993,-96.3918
1568.34,0.08494,-91.72014
1568.345,0.1539,-99.76046
1568.35,0.05418,-87.41884
1568.3549999999998,-0.14877,-61.76792
1568.36,0.12792,-98.05759
1568.3649999999998,-0.19695,-56.21995
1568.37,0.04229,-94.05087
1568.375,-0.14274,-63.3793
1568.3799999999999,-0.00819,-59.71404
1568.3849999999998,-0.04553,-60.06531
1568.3899999999999,0.0001,-61.32087
1568.3949999999998,0.09758,-99.10949
1568.3999999999999,0.10732,-107.81369
1568.405,-0.07656,-73.60083
1568.4099999999999,0.02809,-69.396
1568.4149999999997,0.09414,-92.12081
1568.4199999999998,0.15198,-93.64831
1568.4249999999997,0.01262,-74.89262
1568.4299999999998,-0.00992,-57.01826
1568.435,0.08597,-97.52375
1568.4399999999998,0.01031,-96.52785
1568.4449999999997,0.16327,-94.17498
1568.4499999999998,0.00243,-80.20532
1568.455,0.01761,-93.24674
1568.46,0.19142,-111.03225
1568.465,0.00181,-79.38459
1568.4699999999998,-0.00592,-78.91215
1568.475,0.07126,-81.90591
1568.4799999999998,0.13905,-83.46429
1568.485,-0.06849,-66.66015
1568.49,0.03641,-94.75838
1568.495,0.04562,-108.17514
1568.4999999999998,-0.13903,-85.90231
1568.5049999999999,-0.14987,-84.02309
1568.5099999999998,-0.22233,-69.17279
1568.5149999999999,-0.15395,-70.47169
1568.52,-0.19615,-74.48996
1568.5249999999999,-0.15239,-61.19227
1568.5299999999997,0.00579,-87.74668
1568.5349999999999,0.08955,-107.69666
1568.5399999999997,-0.04575,-90.09241
1568.5449999999998,-0.2688,-55.98846
1568.55,-0.15649,-61.00631
1568.5549999999998,-0.13958,-63.5225
1568.5599999999997,-0.01804,-79.21479
1568.5649999999998,0.13013,-102.59296
1568.5699999999997,0.09011,-97.02282
1568.575,0.19215,-101.39581
1568.58,-0.11632,-68.67207
1568.5849999999998,-0.19665,-55.56051
1568.59,0.06913,-74.84737
1568.5949999999998,0.07153,-74.37404
1568.6,0.09227,-91.51018
1568.605,-0.0442,-76.08569
1568.61,-0.00371,-82.13571
1568.6149999999998,0.12576,-95.21984
1568.62,-0.10185,-60.67248
1568.6249999999998,0.18536,-104.40436
1568.6299999999999,0.25403,-119.98317
1568.635,0.26301,-120.29904
1568.6399999999999,-0.15904,-56.53472
1568.6449999999998,-0.16293,-70.12071
1568.6499999999999,0.13994,-119.32958
1568.6549999999997,0.03482,-91.69832
1568.6599999999999,-0.00677,-95.53781
1568.665,0.10521,-100.13767
1568.6699999999998,-0.01965,-57.23745
1568.6749999999997,0.09147,-84.02923
1568.6799999999998,-0.19611,-66.90789
1568.6849999999997,0.04695,-81.12047
1568.69,0.04556,-77.43405
1568.695,0.07404,-75.51975
1568.6999999999998,-0.25326,-50.74207
1568.705,0.13388,-96.57507
1568.7099999999998,-0.18407,-65.15551
1568.7149999999997,-0.0971,-69.27173
1568.72,-0.09393,-56.65203
1568.725,0.04665,-100.67042
1568.7299999999998,0.18139,-110.04831
1568.735,-0.06163,-71.23947
1568.7399999999998,-0.07797,-65.4655
1568.745,0.1221,-90.7198
1568.75,-0.04847,-76.70402
1568.7549999999999,-0.04507,-70.53446
1568.7599999999998,0.0831,-76.38455
1568.7649999999999,0.00096,-65.95764
1568.7699999999998,0.02401,-85.88084
1568.7749999999999,-0.07842,-81.07609
1568.78,0.00819,-89.88784
1568.7849999999999,0.04379,-100.78462
1568.7899999999997,-0.10367,-77.91921
1568.7949999999998,-0.09413,-60.82319
1568.7999999999997,0.09253,-84.84927
1568.805,0.2899,-113.68749
1568.81,0.17433,-100.77712
1568.8149999999998,0.13022,-87.87279
1568.82,-0.08717,-78.12752
1568.8249999999998,0.08544,-98.64474
1568.8299999999997,-0.0327,-77.43285
1568.835,-0.17541,-60.18332
1568.84,-0.00713,-94.45737
1568.8449999999998,-0.01281,-60.32227
1568.85,-0.00074,-64.1843
1568.8549999999998,-0.08747,-68.68269
1568.8599999999997,0.14202,-111.60629
1568.865,-0.00283,-89.23636
1568.87,-0.06,-71.95423
1568.8749999999998,-0.22758,-45.83128
1568.8799999999999,0.0,-110.0
1568.8849999999998,-0.01275,-80.24489
1568.8899999999996,-0.01244,-78.28996
1568.895,-0.06068,-65.31629
1568.8999999999999,-0.09429,-68.30231
1568.9049999999997,-0.0933,-83.88977
1568.9099999999999,-0.12248,-82.81453
1568.9149999999997,0.07255,-97.27503
1568.9199999999998,0.05313,-78.59697
1568.925,-0.1841,-73.37869
1568.9299999999998,-0.1035,-69.56256
1568.935,-0.22934,-44.8966
1568.9399999999998,0.03843,-92.70127
1568.9449999999997,0.0,-110.0
1568.95,0.12971,-118.64711
1568.955,-0.04605,-97.10676
1568.9599999999998,-0.04513,-76.84673
1568.965,-0.21152,-47.79288
1568.9699999999998,-0.22895,-52.49374
1568.9749999999997,0.00021,-73.91881
1568.98,-0.2079,-65.32949
1568.985,0.07594,-100.73344
1568.9899999999998,0.2832,-121.57253
1568.995,0.07958,-90.417
1568.9999999999998,-0.06256,-72.55309
1569.0049999999997,0.10409,-85.1832
1569.01,-0.01925,-58.39299
1569.0149999999999,-0.01001,-90.78883
1569.0199999999998,0.18258,-102.24227
1569.0249999999999,0.013,-91.31002
1569.0299999999997,-0.09417,-75.91745
1569.0349999999999,-0.21458,-70.72631
1569.04,-0.00204,-94.93662
1569.0449999999998,0.12302,-95.60607
1569.05,0.27255,-120.69012
1569.0549999999998,0.19103,-103.95252
1569.0599999999997,0.05339,-80.31494
1569.0649999999998,0.05415,-87.35803
1569.07,-0.06002,-82.77216
1569.0749999999998,0.14369,-111.7159
1569.08,0.06805,-105.55113
1569.0849999999998,0.0,-102.53633
1569.0899999999997,0.13044,-112.46293
1569.0949999999998,0.09894,-98.8795
1569.1,0.23864,-108.4715
1569.1049999999998,0.20522,-121.55566
1569.11,-0.00085,-80.66982
1569.1149999999998,-0.00525,-79.31403
1569.1199999999997,0.06487,-82.76669
1569.125,-0.04001,-91.32036
1569.1299999999999,0.27707,-115.38499
1569.1349999999998,0.14405,-90.74839
1569.1399999999999,-0.00933,-78.82659
1569.1449999999998,-0.01088,-73.48047
1569.1499999999999,0.17462,-102.52974
1569.155,-0.02722,-85.28008
1569.1599999999999,-0.04789,-82.31077
1569.165,0.0924,-91.0484
1569.1699999999998,0.18747,-97.33815
1569.1749999999997,0.13539,-90.37883
1569.1799999999998,-0.11238,-61.56298
1569.185,-0.01006,-87.66043
1569.1899999999998,0.10817,-102.85927
1569.195,-0.01408,-78.30064
1569.1999999999998,0.09247,-110.78959
1569.2049999999997,0.08676,-84.5438
1569.2099999999998,-0.00882,-58.08858
1569.215,-0.09734,-75.7128
1569.2199999999998,-0.15434,-71.58069
1569.225,-0.18454,-73.25714
1569.2299999999998,-0.06695,-89.05785
1569.2349999999997,0.04927,-93.52623
1569.2399999999998,-0.08761,-69.10537
1569.245,-0.0893,-62.00116
1569.25,0.04005,-92.67353
1569.2549999999999,0.04946,-101.71336
1569.2599999999998,0.17799,-116.62352
1569.2649999999999,0.26127,-119.91517
1569.27,0.0932,-98.54252
1569.2749999999999,0.14492,-97.90332
1569.28,0.02848,-72.73192
1569.2849999999999,-0.09824,-60.80495
1569.2899999999997,-0.04665,-82.84613
1569.2949999999998,-0.18432,-51.92089
1569.3,-0.20387,-58.06116
1569.3049999999998,-0.12474,-66.62353
1569.31,0.05442,-71.05897
1569.3149999999998,-0.2467,-44.8255
1569.3199999999997,-0.12398,-60.07058
1569.3249999999998,0.12537,-105.5421
1569.33,0.1455,-97.24881
1569.3349999999998,0.12796,-103.93752
1569.34,-0.02803,-77.29203
1569.3449999999998,0.01815,-85.07697
1569.35,-0.01055,-82.09642
1569.3549999999998,0.26896,-120.46702
1569.36,0.24046,-110.15619
1569.365,0.22717,-100.69637
1569.37,0.17448,-109.80503
1569.3749999999998,0.09283,-83.22642
1569.3799999999999,0.05107,-85.19932
1569.3849999999998,0.05169,-93.2032
1569.3899999999999,0.01648,-81.7242
1569.395,0.21656,-106.58944
1569.3999999999999,0.09052,-77.26528
1569.4049999999997,-0.09844,-82.30021
1569.4099999999999,-0.09423,-60.81498
1569.415,-0.13518,-49.10417
1569.4199999999998,-0.18964,-56.74857
1569.425,0.04527,-103.54736
1569.4299999999998,0.20746,-114.3625
1569.4349999999997,-0.11159,-61.35331
1569.4399999999998,-0.05039,-58.08475
1569.445,-0.04351,-92.3069
1569.4499999999998,0.00156,-95.82474
1569.455,-0.0609,-66.5498
1569.4599999999998,-0.04699,-57.70348
1569.465,0.10687,-86.45272
1569.4699999999998,-0.22851,-60.71799
1569.475,-0.1378,-64.43433
1569.48,-0.14675,-72.87452
1569.485,-0.03911,-76.04516
1569.4899999999998,-0.02434,-85.94312
1569.495,-0.10406,-75.10847
1569.4999999999998,-0.26789,-48.51772
1569.5049999999999,-0.27005,-49.21748
1569.51,-0.04178,-82.1833
1569.5149999999999,-0.04777,-89.51971
1569.5199999999998,0.14907,-119.9381
1569.5249999999999,0.23508,-115.69155
1569.5299999999997,-0.01639,-79.43539
1569.5349999999999,-0.28167,-46.86306
1569.54,-0.1744,-67.55575
1569.5449999999998,0.04064,-101.13847
1569.5499999999997,0.10923,-102.63701
1569.5549999999998,0.19907,-103.62446
1569.5599999999997,-0.0933,-91.34083
1569.5649999999998,0.17981,-102.59696
1569.57,0.08026,-75.77926
1569.5749999999998,0.00712,-60.20525
1569.58,-0.04335,-82.40225
1569.5849999999998,-0.03939,-83.02952
1569.59,0.0997,-85.24799
1569.595,-0.05322,-78.22742
1569.6,-0.05775,-72.31532
1569.6049999999998,-0.03049,-84.91517
1569.61,0.24193,-115.97321
1569.6149999999998,0.0187,-98.85992
1569.62,-0.10144,-77.23929
1569.625,-0.09485,-91.03084
1569.6299999999999,-0.13483,-72.30673
1569.6349999999998,-0.13636,-59.561
1569.6399999999999,-0.14348,-77.66638
1569.6449999999998,0.12174,-96.22964
1569.6499999999999,-0.08759,-70.42031
1569.655,0.04189,-80.40297
1569.6599999999999,0.0313,-99.14192
1569.6649999999997,-0.05768,-72.46319
1569.6699999999998,0.0065,-80.5303
1569.6749999999997,0.1116,-83.25726
1569.6799999999998,0.03691,-79.29079
1569.685,-0.14906,-62.2891
1569.6899999999998,-0.10911,-74.85464
1569.695,-0.18971,-49.23147
1569.6999999999998,-0.17331,-63.06022
1569.7049999999997,0.1778,-109.72446
1569.71,-0.12155,-88.93093
1569.715,-0.11728,-59.76127
1569.7199999999998,-0.00678,-79.55577
1569.725,-0.05555,-84.75354
1569.7299999999998,0.04145,-108.34181
1569.735,0.11647,-90.40385
1569.74,-0.0343,-71.66705
1569.745,0.02878,-76.37353
1569.7499999999998,-0.0077,-94.06429
1569.7549999999999,0.0835,-91.34395
1569.7599999999998,0.01097,-68.13124
1569.7649999999999,-0.21816,-70.09987
1569.77,-0.11598,-74.72274
1569.7749999999999,0.02966,-76.96632
1569.7799999999997,0.14489,-96.5405
1569.7849999999999,0.0487,-86.38198
1569.7899999999997,0.11061,-110.2465
1569.7949999999998,0.0933,-106.26817
1569.8,-0.07966,-79.32585
1569.8049999999998,-0.04233,-68.09011
1569.81,0.15806,-92.40362
1569.8149999999998,0.16767,-110.44952
1569.8199999999997,0.00771,-96.40883
1569.825,0.08411,-100.04702
1569.83,-0.09636,-90.72803
1569.8349999999998,-0.24216,-65.51356
1569.84,-0.28885,-52.76535
1569.8449999999998,0.12189,-99.69208
1569.8499999999997,0.09976,-100.22315
1569.855,-0.266,-49.48452
1569.86,-0.17836,-59.6546
1569.8649999999998,0.0,-110.0
1569.87,0.13519,-113.70473
1569.8749999999998,-0.03148,-87.41903
1569.8799999999999,-0.23092,-54.25851
1569.885,0.04785,-100.93709
1569.8899999999999,0.06568,-104.71926
1569.8949999999998,0.04807,-100.74534
1569.8999999999999,-0.05659,-73.81307
1569.9049999999997,-0.07844,-94.31206
1569.9099999999999,-0.08631,-72.52126
1569.915,0.16673,-92.75238
1569.9199999999998,-0.00356,-87.54475
1569.925,-0.23259,-52.60927
1569.9299999999998,-0.00285,-87.41916
1569.9349999999997,0.11031,-80.28097
1569.94,-0.00247,-87.04097
1569.945,-0.04539,-89.97798
1569.9499999999998,0.0997,-102.54017
1569.955,0.19834,-103.24787
1569.9599999999998,0.09058,-90.80987
1569.9649999999997,-0.17146,-68.93762
1569.97,-0.05187,-95.47694
1569.975,0.13317,-103.36453
1569.9799999999998,0.18754,-117.99893
1569.985,0.23224,-123.13246
1569.9899999999998,0.17723,-102.11661
1569.9949999999997,0.00651,-96.03257
1570.0,0.17822,-102.27816
1570.0049999999999,-0.04603,-89.4501
1570.0099999999998,0.17433,-103.06001
1570.0149999999999,0.09281,-97.83575
1570.0199999999998,-0.13882,-78.923
1570.0249999999996,-0.21995,-55.03374
1570.03,0.05572,-103.21174
1570.0349999999999,0.18291,-102.47796
1570.04,-0.18161,-73.54558
1570.0449999999998,-0.08195,-79.04592
1570.0499999999997,0.04452,-100.37707
1570.0549999999998,0.18142,-109.25624
1570.06,0.03418,-84.55893
1570.0649999999998,-0.13359,-80.36649
1570.07,0.04028,-95.63377
1570.0749999999998,0.10272,-84.19736
1570.0799999999997,0.14981,-89.96846
1570.0849999999998,-0.28755,-52.57641
1570.09,0.14743,-104.91425
1570.0949999999998,0.09301,-90.98539
1570.1,-0.23324,-60.56857
1570.1049999999998,-0.09884,-82.76851
1570.1099999999997,0.08318,-97.52958
1570.115,-0.1108,-56.4723
1570.12,-0.19151,-49.54482
1570.1249999999998,-0.1091,-60.52823
1570.1299999999999,-0.04656,-76.08113
1570.1349999999998,-0.13695,-58.86606
1570.1399999999996,-0.15118,-62.28733
1570.145,0.01056,-98.2342
1570.1499999999999,0.083,-104.99061
1570.155,-0.04992,-96.02178
1570.1599999999999,-0.00343,-95.72578
1570.1649999999997,-0.02425,-64.92257
1570.1699999999998,-0.00546,-88.1581
1570.175,-0.03146,-70.13118
1570.1799999999998,-0.01255,-73.44689
1570.185,-0.14069,-71.95969
1570.1899999999998,0.04864,-108.05444
1570.1949999999997,0.0,-110.0
1570.1999999999998,0.04981,-92.56879
1570.205,0.12878,-111.9592
1570.2099999999998,0.04564,-108.1743
1570.215,0.19298,-103.22353
1570.2199999999998,-0.07454,-87.50466
1570.2249999999997,0.04452,-100.83088
1570.2299999999998,-0.09446,-84.96726
1570.235,-0.18109,-60.75311
1570.2399999999998,-0.25652,-50.75672
1570.245,-0.18667,-72.29873
1570.2499999999998,0.0428,-99.59256
1570.2549999999999,-0.18024,-68.06494
1570.26,-0.11027,-66.7868
1570.2649999999999,-0.03958,-90.17704
1570.27,0.05358,-94.10111
1570.2749999999999,0.05203,-95.40377
1570.2799999999997,-0.04708,-89.1831
1570.2849999999999,-0.14165,-77.80169
1570.29,-0.07876,-79.83964
1570.2949999999998,0.01226,-96.59707
1570.3,0.11293,-95.80781
1570.3049999999998,-0.09252,-63.25484
1570.3099999999997,-0.18598,-72.68011
1570.3149999999998,-0.00444,-66.8052
1570.32,0.03739,-92.87457
1570.3249999999998,0.16804,-103.04422
1570.33,0.08858,-91.33144
1570.3349999999998,0.12443,-97.32315
1570.3399999999997,-0.04732,-75.68563
1570.3449999999998,0.06691,-83.30098
1570.35,-0.08331,-79.19
1570.355,-0.0933,-69.38937
1570.36,-0.18768,-59.12797
1570.3649999999998,0.13933,-111.84135
1570.37,-0.09284,-69.01585
1570.3749999999998,-0.04216,-60.23061
1570.3799999999999,-0.05133,-80.4872
1570.385,-0.00213,-87.15165
1570.3899999999999,0.12432,-87.01274
1570.3949999999998,0.1004,-85.64473
1570.3999999999999,0.05871,-102.33069
1570.405,-0.0933,-77.35822
1570.4099999999999,-0.11288,-75.44152
1570.415,0.12984,-82.05637
1570.4199999999998,-0.08368,-72.52003
1570.4249999999997,-0.12884,-87.66756
1570.4299999999998,-0.08016,-64.26758
1570.435,-0.13093,-49.3202
1570.4399999999998,-0.0158,-71.67028
1570.445,0.04361,-92.78785
1570.4499999999998,-0.1283,-57.10593
1570.4549999999997,-0.0232,-77.59006
1570.4599999999998,0.03625,-82.54166
1570.465,0.04268,-86.21498
1570.47,-0.09185,-68.55903
1570.475,-0.00296,-73.94298
1570.4799999999998,0.17644,-108.95616
1570.485,0.14051,-104.87014
1570.4899999999998,0.0933,-98.8045
1570.495,-0.23035,-52.69628
1570.5,0.28433,-115.1533
1570.5049999999999,0.0019,-87.64901
1570.5099999999998,0.0253,-83.88788
1570.5149999999999,-0.01025,-78.0278
1570.5199999999998,-0.21919,-61.61116
1570.5249999999999,-0.13721,-71.45413
1570.53,0.09325,-106.61921
1570.5349999999999,-0.08998,-92.00438
1570.5399999999997,-0.03282,-85.19911
1570.5449999999998,0.0908,-92.42856
1570.5499999999997,0.16193,-101.22295
1570.5549999999998,0.00033,-71.80516
1570.56,0.07941,-89.85524
1570.5649999999998,0.04887,-101.32531
1570.5699999999997,-0.04249,-91.50037
1570.5749999999998,-0.05058,-89.31776
1570.58,-0.09349,-77.80916
1570.585,0.14602,-112.18615
1570.59,0.13216,-110.66851
1570.5949999999998,0.02155,-91.85097
1570.6,-0.08223,-79.40287
1570.6049999999998,0.09174,-106.76239
1570.61,0.0906,-106.87989
1570.615,-0.10285,-75.04192
1570.62,-0.1351,-66.32532
1570.6249999999998,-0.05976,-82.08778
1570.6299999999999,0.0587,-87.27761
1570.6349999999998,0.07973,-89.645
1570.6399999999999,0.07305,-82.20243
1570.645,-0.05116,-82.30887
1570.6499999999999,0.08032,-90.50573
1570.6549999999997,0.23789,-115.72558
1570.6599999999999,0.00559,-75.56597
1570.6649999999997,-0.13572,-79.2371
1570.6699999999998,0.13456,-111.59385
1570.675,-0.04443,-83.47343
1570.6799999999998,0.07623,-96.79558
1570.6849999999997,0.0791,-98.39836
1570.6899999999998,0.10145,-99.34837
1570.6949999999997,0.1832,-102.94741
1570.7,-0.03223,-70.24822
1570.705,-0.10565,-64.95035
1570.7099999999998,-0.06343,-73.4167
1570.715,0.01427,-81.93904
1570.7199999999998,-0.08093,-63.48131
1570.725,0.05626,-95.21326
1570.73,0.09491,-99.25745
1570.735,-0.15891,-71.02881
1570.7399999999998,-0.06604,-72.19119
1570.745,-0.08393,-77.1849
1570.7499999999998,-0.16512,-60.47845
1570.7549999999999,-0.0871,-76.66147
1570.76,-0.09694,-76.26768
1570.7649999999999,0.03425,-85.74435
1570.7699999999998,0.19631,-104.12393
1570.7749999999999,0.02974,-77.67554
1570.7799999999997,-0.07611,-58.14344
1570.7849999999999,0.05092,-79.07177
1570.79,0.13772,-111.3139
1570.7949999999998,-0.12266,-52.80286
